Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Contratos:ID del Contrato,Entrega compilada:Contratos:Artículos Contratados:ID,compiledRelease/contracts/0/items/0/position,Entrega compilada:Contratos:Artículos Contratados:Descripción,compiledRelease/contracts/0/items/0/statusDetails,compiledRelease/contracts/0/items/0/status,Entrega compilada:Contratos:Artículos Contratados:Clasificación:ID,Entrega compilada:Contratos:Artículos Contratados:Clasificación:Descripción,Entrega compilada:Contratos:Artículos Contratados:Clasificación:Esquema,Entrega compilada:Contratos:Artículos Contratados:Cantidad,compiledRelease/contracts/0/items/0/totalValue/amount,compiledRelease/contracts/0/items/0/totalValue/currency,compiledRelease/contracts/0/items/0/totalValue/currencyName,Entrega compilada:Contratos:Artículos Contratados:Unidad:ID,Entrega compilada:Contratos:Artículos Contratados:Unidad:Nombre,Entrega compilada:Contratos:Artículos Contratados:Unidad:Esquema
ocds-dgv273-seacev3-1188277,ocds-dgv273-seacev3-1188277-2026-06-14T10:12:52.231056-05:00,2400638,21203263,1,CEMENTO PORTLAND PUZOLANICO TIPO IP X 42.50 kg,Contratado,active,3011160100012953,CEMENTO PORTLAND PUZOLANICO TIPO IP X 42.50 kg,CUBSO,3900.0,106080.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1188221,ocds-dgv273-seacev3-1188221-2026-06-14T10:12:52.217676-05:00,2400624,21203203,1,SERVICIO DE ALQUILER DE INMUEBLE,Contratado,active,8013150200094959,SERVICIO DE ALQUILER DE INMUEBLE,CUBSO,1.0,108000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1190827,ocds-dgv273-seacev3-1190827-2026-06-13T10:20:26.452107-05:00,2382330,21210018,1,ADQUISICION DE AGREGADOS,Contratado,active,,,,980.0,112600.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-10490-24,ocds-dgv273-seacev3-2026-10490-24-2026-06-13T10:20:24.909617-05:00,2400321,21200300,1,SEGUROS DE VEHICULOS,Contratado,active,8413150300094906,SEGURO DE VEHICULO,CUBSO,1.0,318396.17,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-10490-24,ocds-dgv273-seacev3-2026-10490-24-2026-06-13T10:20:24.909617-05:00,2400329,21200301,2,SEGUROS DE TREC,Contratado,active,8413151000094932,SEGURO DE TODO RIESGO DE EQUIPO Y MAQUINARIA DE CONTRATISTA - TREC,CUBSO,1.0,318919.4,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1188580,ocds-dgv273-seacev3-1188580-2026-06-13T10:20:15.423846-05:00,2383675,21203969,1,ADQUISICION DE VERDURAS Y TUBERCULOS CON FICHA TECNICA,Contratado,active,,,,1.0,166360.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-10167-1,ocds-dgv273-seacev3-2026-10167-1-2026-06-13T10:20:04.076405-05:00,2400323,21211669,1,"SERVICIO DE SEGURIDAD Y VIGILANCIA PARA LA SEDE CENTRAL, ARCHIVO Y ALMACÉN DE LA UGEL N° 02",Contratado,active,9210150100094854,SERVICIO DE SEGURIDAD Y VIGILANCIA,CUBSO,1.0,1380000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-200-4,ocds-dgv273-seacev3-2026-200-4-2026-06-13T10:20:02.599753-05:00,2382527,21196985,1,"CONSTRUCCION DE COBERTURA; ADQUISICION DE MOBILIARIO DE AULA DE EDUCACION PRIMARIA; EN EL(LA) I.E. 88289 EN EL CENTRO POBLADO PARQUIN, DISTRITO DE YAUTAN, PROVINCIA CASMA, DEPARTAMENTO ANCASH, CUI 2703964",Contratado,active,7215260500360287,CONSTRUCCION DE COBERTURA CON PLANCHA DE POLIPROPILENO REFORZADO PARA CAMPO DEPORTIVO,CUBSO,1.0,252338.06,PEN,Soles,25,M2,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-422-14,ocds-dgv273-seacev3-2026-422-14-2026-06-13T10:20:02.574276-05:00,2400434,21199927,1,MANTENIMIENTO DEL COMPLEJO DEPORTIVO DEL COMITÉ 7 DE LA ASOCIACION URBANIZADORA CIUDAD DE DIOS DEL DISTRITO DE YURA PROVINCIA DE AREQUIPA DEPARTAMENTO DE AREQUIPA,Contratado,active,7215310200361171,SERVICIO DE MANTENIMIENTO DE INFRAESTRUCTURA DEPORTIVA,CUBSO,1.0,337000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1186820,ocds-dgv273-seacev3-1186820-2026-06-13T10:20:02.559558-05:00,2379147,21198046,1,DIESEL B5 S-50,Contratado,active,1510150500233280,DIESEL B5 S-50,CUBSO,28000.0,390000.0,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-200-9,ocds-dgv273-seacev3-2026-200-9-2026-06-13T10:20:02.236321-05:00,2383515,21196961,1,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DEPORTIVO DE COMPETENCIA EN ESTADIO MUNICIPAL   DISTRITO DE CASMA DE LA PROVINCIA DE CASMA DEL DEPARTAMENTO DE ANCASH, CUI 2649556",Contratado,active,7212140800233126,CONSTRUCCION DE ESTADIOS DEPORTIVOS,CUBSO,1.0,1232335.86,PEN,Soles,25,M2,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1190020,ocds-dgv273-seacev3-1190020-2026-06-13T10:19:52.430576-05:00,2385772,21207740,2,ADQUISICION DE COMBUSTIBLE PARA EL PROYECTO: ¿MEJORMIENTO DE LA CARRETERA TRAMO APV. MIGUEL GRAU HACIA LA COMUNIDAD DE QUILLAHUATA ¿ PUMAMARCA ¿ DISTRITO DE SAN SEBASTIAN ¿ PROVINCIA DE CUSCO ¿ DEPARTAMENTO DE CUSCO¿ CUI 2334719,Resuelto,terminated,,,,1.0,201515.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1209299,ocds-dgv273-seacev3-1209299-2026-06-13T10:19:29.984641-05:00,2400301,21259011,1,ADQUISICION DE REACTIVOS DE HEMOGLOBINA GLICOSILADA CON EQUIPO EN CESION EN USO PARA LOS SERVICIOS DE LABORATORIO DE LA DIRIS LC,Contratado,active,4111330900162128,ENZIMA HEMOGLOBINA GLICOSILADA,CUBSO,30000.0,354000.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1189522,ocds-dgv273-seacev3-1189522-2026-06-13T10:19:29.445360-05:00,2400359,21206108,1,"SERVICIO DE MONTAJE Y PUESTA EN MARCHA DE SISTEMA DE UTILIZACIÓN DE MEDIA TENSIÓN, SEGÚN TÉRMINOS DE REFERENCIA, PARA LA META, MEJORAMIENTO DEL SERVICIO EDUCATIVO DE LAS CARRERAS DE PRODUCCIÓN, AUTOMOTRIZ, MINERÍA, CONTABILIDAD, COMPUTACIÓN, SECRETAR",Contratado,active,,,,1.0,681575.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-2009-8,ocds-dgv273-seacev3-2026-2009-8-2026-06-13T10:19:28.980814-05:00,2383627,21201396,1,"CONTRATACIÓN DEL SERVICIO DE CORTE Y ELIMINACIÓN DE MATERIAL EXCEDENTE A TODO COSTO, PARA EL PROYECTO MEJORAMIENTO DEL SERVICIO EDUCATIVO DEL INSTITUTO DE EDUCACIÓN SUPERIOR TECNOLÓGICA PUBLICA DE PROGRESO, DEL DISTRITO DE PROGRESO, DE LA PROVINCIA",Contratado,active,7610160200258525,SERVICIO DE ELIMINACION DE DESMONTE,CUBSO,25000.0,249750.0,PEN,Soles,26,M3,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1204982,ocds-dgv273-seacev3-1204982-2026-06-12T10:33:07.775739-05:00,2393115,21247951,1,"CONTRATACIÓN PARA LA EJECUCIÓN DE LA OBRA: ¿MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE EDUCACION PRIMARIA EN I.E. 22405 ANGELITA BOHORQUEZ MORENO, DISTRITO DE NASCA, DE LA PROVINCIA DE NASCA, DEL DEPARTAMENTO DE ICA¿, CON CUI N° 2598044.",Contratado,active,7212140600359845,AMPLIACION DE INFRAESTRUCTURA DE CENTROS EDUCATIVOS,CUBSO,1.0,3798391.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1205779,ocds-dgv273-seacev3-1205779-2026-06-12T10:33:07.182064-05:00,2387103,21250231,1,Contratación del servicio de transporte de carga aérea internacional para los procesos electorales 2026,Contratado,active,7810150200232495,SERVICIO DE TRANSPORTE DE CARGA AEREO INTERNACIONAL,CUBSO,1.0,2151537.33,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1190466,ocds-dgv273-seacev3-1190466-2026-06-12T10:33:07.005786-05:00,2387020,21208961,1,"CONTRATACIÓN DEL SERVICIO DE CORTE, CARGUÍO Y ELIMINACIÓN DE DENTELLÓN AGUAS ARRIBA",Contratado,active,7610160200258525,SERVICIO DE ELIMINACION DE DESMONTE,CUBSO,6010.0,47479.0,PEN,Soles,26,M3,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1189732,ocds-dgv273-seacev3-1189732-2026-06-12T10:33:06.760855-05:00,2387193,21206780,1,"ADQUISICION DE ARENA GRUESA Y PIEDRA CHANCADA DE ¾ IN PARA CONCRETO, PARA EL PROYECTO AMPLIACION Y MEJORAMIENTO DE LOS SERVICIOS DE PROTECCION CONTRA ALUVIONES E INUNDACIONES EN LAS CUENCAS DE LOS RIOS AGUAS CALIENTES, ALCAMAYO Y TRAMO DE 1KM DEL RIO",Resuelto,terminated,,,,1.0,712500.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-2407-47,ocds-dgv273-seacev3-2026-2407-47-2026-06-12T10:32:54.750850-05:00,2385258,21198021,1,SERVICIO DE MANTENIMIENTO DE REDES DE MT Y BT SECTORES - ITEM 1 PARURO,Resuelto,terminated,8310180400356825,SERVICIO DE MANTENIMIENTO PREVENTIVO DE REDES DE DISTRIBUCION ELECTRICA AEREA DE MEDIA TENSION,CUBSO,1.0,1401626.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1187057,ocds-dgv273-seacev3-1187057-2026-06-12T10:32:43.113204-05:00,2400165,21198238,1,"CONTRATACIÓN DEL SERVICIO DE SUMINISTRO E INSTALACIÓN DE MAMPARAS Y CRISTALERÍA DEL PALACIO MUNICIPAL PARA EL PROYECTO: MEJORAMIENTO DEL PALACIO MUNICIPAL DE PICHARI, DEL DISTRITO DE PICHARI-LA CONVENCIÓN-CUSCO, CON CUI 2513655",Contratado,active,7215403200230506,SERVICIO DE INSTALACION DE MAMPARA DE VIDRIO,CUBSO,1.0,1930000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-295-2,ocds-dgv273-seacev3-2026-295-2-2026-06-12T10:32:21.016487-05:00,2399310,21197796,1,"SERVICIO DE FRAGMENTACION EN ROCA FIJA A TODO COSTO PARA LA OBRA: ""MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE TRANSITABILIDAD VIAL INTERURBANA EN LA TROCHA CARROZABLE DE INTEGRACION TRAMO: CASERIO DE PUTACA ¿ PUENTE HUETOCPA DEL DISTRITO DE SHUPLUY DE LA PROVINCIA DE YUNGAY DEL DEPARTAMENTO DE ANCASH¿ - I ETAPA, CUI N°2626756",Resuelto,terminated,7214150300286782,SERVICIO DE PERFORACION Y VOLADURA DE ROCAS FIJA,CUBSO,1.0,127480.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1186201,ocds-dgv273-seacev3-1186201-2026-06-12T10:32:09.816128-05:00,2384384,21197583,6,SERVICIO DE ALQUILER DE CAMIONETA GERENCIA DE INFRAESTRUCTURA Y CATASTRO,Contratado,active,7811180800232926,SERVICIO DE ALQUILER DE CAMIONETA,CUBSO,1.0,54000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1186201,ocds-dgv273-seacev3-1186201-2026-06-12T10:32:09.816128-05:00,2384391,21197584,7,SERVICIO DE ALQUILER DE CAMIONETA SUB GERENCIA DE RECAUDACION Y ORIENTACION TRIBUTARIA,Contratado,active,7811180800232926,SERVICIO DE ALQUILER DE CAMIONETA,CUBSO,1.0,54000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1186201,ocds-dgv273-seacev3-1186201-2026-06-12T10:32:09.816128-05:00,2384617,21197578,1,ALQUILER DE CAMIONETA PARA SUBGERENCIA DE PROGRAMAS SOCIALES,Contratado,active,7811180800232926,SERVICIO DE ALQUILER DE CAMIONETA,CUBSO,1.0,54000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-10249-93,ocds-dgv273-seacev3-2026-10249-93-2026-06-12T10:31:58.787933-05:00,2384670,21208476,1,PAQUETE 1,Contratado,active,,,,16.0,337550.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1320-9,ocds-dgv273-seacev3-2026-1320-9-2026-06-12T10:31:58.282505-05:00,2400220,21197955,1,EJECUCIÓN DE LA OBRA: MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA EN LA URB. LAS PRADERAS DISTRITO DE LA MOLINA DE LA PROVINCIA DE LIMA DEL DEPARTAMENTO DE LIMA - CUI N 2701701.,Contratado,active,7214100100233103,CONSTRUCCION DE CALLES CON PAVIMENTO,CUBSO,1.0,6857652.81,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1186378,ocds-dgv273-seacev3-1186378-2026-06-12T10:31:58.222404-05:00,2380735,21199930,1,CEMENTO PORTLAND TIPO I X 42.50 kg,Contratado,active,3011160100012771,CEMENTO PORTLAND TIPO I X 42.50 kg,CUBSO,10000.0,338000.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1189429,ocds-dgv273-seacev3-1189429-2026-06-11T10:26:20.371514-05:00,2399820,21205908,1,"SERVICIO DE MANTENIMIENTO RUTINARIO DEL CAMINO VECINAL NO PAVIMENTADO, RUTA AN-634, TRAMO: EMP. PE-14C (DESVIO CARDÓN) - CARDÓN - CANCHABAMBA (KM 13+200), CANCHABAMBA (KM 13+330) - RANRACANCHA (KM 18+310), CON UNA LONGITUD TOTAL DE 18.180 KM, DISTRIT",Contratado,active,7214100300230730,SERVICIO DE MANTENIMIENTO RUTINARIO DE CAMINOS,CUBSO,1.0,101500.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1003013323-3,ocds-dgv273-seacev3-2026-1003013323-3-2026-06-11T10:26:17.773731-05:00,2378173,21202076,1,SERVICIO DE MEMBRESIA AL SISTEMA OTAN DE CATALOGACIÓN,Contratado,active,8010151300379706,SERVICIO DE MEMBRESIA INSTITUCIONAL Y DEPARTAMENTAL,CUBSO,1.0,51103.2,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1031-3,ocds-dgv273-seacev3-2026-1031-3-2026-06-11T10:26:17.711658-05:00,2399653,21202121,1,"CONTRATACION DE LA CONSULTORIA PARA LA SUPERVISION DE LA OBRA: ""MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS OPERATIVOS O MISIONALES INTITUCIONALES EN MUNICIPALIDAD DISTRITAL DE SALAS DISTRITO DE SALAS DE LA PROVINCIA DE ICA DEL DEPARTAMENTO DE ICA"" CON CUI N°2676857",Contratado,active,8110150800362877,SUPERVISION DE OBRA DE AMPLIACION DE CENTROS EDUCATIVOS,CUBSO,1.0,231080.38,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1189692,ocds-dgv273-seacev3-1189692-2026-06-11T10:25:56.903309-05:00,2399739,21206510,1,CONTRATACIÓN DE SERVICIO DE LEVANTAMIENTO EN CAMPO DE FICHAS CATASTRALES CON DISPOSITIVOS MÓVILES PARA EL PROYECTO DE CATASTRO GEOREFERENCIADO COMERCIAL DE LA EPS SEDAM HUANCAYO S.A. ¿ CORRESPONDIENTE AL 3° AÑO REGULATORIO,Contratado,active,8212159900391982,SERVICIO DE LECTURA Y PROCESAMIENTO DE DATOS DE FICHAS OPTICAS,CUBSO,1.0,73500.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1188400,ocds-dgv273-seacev3-1188400-2026-06-11T10:25:55.481220-05:00,2399614,21203452,1,"Servicio de consultoría para la supervisión de la obra ""Reparación de pista de aterrizaje, plataforma de aeronaves, calle de rodaje, margen de pista de aterrizaje, franja de pista de aterrizaje, sistema de drenaje y cerco; en el (la) aeródromo de",Contratado,active,8110150900336400,SUPERVISION DE OBRA DE PAVIMENTACION DE PISTAS DE ATERRIZAJE,CUBSO,1.0,3554567.52,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-651-2,ocds-dgv273-seacev3-2026-651-2-2026-06-11T10:25:44.344166-05:00,2399852,21199884,5,CONSERVA ENTERO DE CABALLA EN AGU Y SAL CALIDAD EXTRA ENVASE X 425,Contratado,active,5012153800385116,CONSERVA DE ENTERO DE CABALLA EN AGUA Y SAL CALIDAD EXTRA ENVASE DE LATA X 425 g,CUBSO,81456.0,403831.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-651-2,ocds-dgv273-seacev3-2026-651-2-2026-06-11T10:25:44.344166-05:00,2399861,21199882,3,HARINA DE TRIGO,Contratado,active,5022110200002841,HARINA DE TRIGO,CUBSO,26473.2,73960.9,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-651-2,ocds-dgv273-seacev3-2026-651-2-2026-06-11T10:25:44.344166-05:00,2399859,21199885,4,ACEITE VEGETAL COMESTIBLE,Contratado,active,5015151300002526,ACEITE VEGETAL COMESTIBLE,CUBSO,8145.6,66090.0,PEN,Soles,21,Litro,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-651-2,ocds-dgv273-seacev3-2026-651-2-2026-06-11T10:25:44.344166-05:00,2399864,21199883,2,LENTEJA DE CALIDAD 2 SUPERIOR,Contratado,active,5042450100330416,LENTEJA CALIDAD SUPERIOR,CUBSO,40728.0,166834.8,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1186414,ocds-dgv273-seacev3-1186414-2026-06-11T10:25:44.319875-05:00,2380425,21199974,1,CEMENTO PORTLAND TIPO I X 42.50 kg,Resuelto,terminated,3011160100012771,CEMENTO PORTLAND TIPO I X 42.50 kg,CUBSO,42431.0,1734579.28,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-200190-99,ocds-dgv273-seacev3-2026-200190-99-2026-06-11T10:25:32.202607-05:00,2398811,21199968,1,"SERVICIO DE LAS ACTIVIDADES TÉCNICO COMERCIALES Y DE EMERGENCIA MENORES DE DISTRIBUCIÓN EN EL ÁMBITO DE LAS LOCALIDADES DE MORROPÓN, LA MATANZA, YAMANGO, CHALACO, SANTO DOMINGO, SANTA CATALINA DE MOSSA, BUENOS AIRES, SALITRAL, SAN JUAN DE BIGOTE DE",Contratado,active,7215150200362772,"SERVICIO TECNICO COMERCIAL, REDUCCION Y CONTROL DE PERDIDAS DE ENERGIA EN MEDIA Y BAJA TENSION",CUBSO,1.0,7301980.04,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1192087,ocds-dgv273-seacev3-1192087-2026-06-11T10:25:22.656315-05:00,2384651,21212757,1,"SERVICIO DE INSTALACIÓN DE ADOQUINES DE CONCRETO VEHICULAR PARA EL ¿MEJORAMIENTO DE LA INFRAESTRUCTURA VEHICULAR Y PEATONAL EN EL SECTOR 1 DEL ASENTAMIENTO URBANO MUNICIPAL HORACIO ZEBALLOS GAMEZ, DISTRITO DE SOCABAYA ¿ AREQUIPA ¿ AREQUIPA¿ II ETAPA",Contratado,active,7215190100374330,SERVICIO DE CONSTRUCCION DE BLOQUES DE CONCRETO PARA CIMENTACION DE ESTRUCTURAS METALICAS,CUBSO,1.0,74960.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1203413,ocds-dgv273-seacev3-1203413-2026-06-11T10:25:10.695315-05:00,2399889,21244554,1,EJECUCION DE LA OBRA DENOMINADA: ¿CREACION DEL SERVICIO DE PROVISIÓN DE AGUA PARA RIEGO EN PUNA RUREC - CONTADERA - PUTAGA - QUISUAR - RACACHA - PATZIN Y UMAPAMPA DEL CENTRO POBLADO HUARAC DE CENTRO POBLADO HUARAC DISTRITO DE HUANTAR DE LA PROVINCIA,Contratado,active,7212120300233023,CONSTRUCCION DE CANALES DE RIEGO,CUBSO,1.0,11645002.48,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1336-16,ocds-dgv273-seacev3-2026-1336-16-2026-06-11T10:25:10.470229-05:00,2399723,21205293,1,ADQUISICIÓN DE UNIFORMES PARA EL PERSONAL OPERATIVO DE LA SUBGERENCIA DE SERENAZGO,Contratado,active,,,,6.0,473149.5,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1189625,ocds-dgv273-seacev3-1189625-2026-06-11T10:25:10.246316-05:00,2399823,21206342,1,"SERVICIO DE MANTENIMIENTO RUTINARIO DEL CAMINO VECINAL NO PAVIMENTADO, RUTA AN-625, TRAMO: EMP. PE-14C (DESVÍO POMALLUCAY) ¿ POMALLUCAY ¿ YAUYA (KM 29+020); YAUYA (KM 31+200) ¿ SAN FRANCISCO (KM 54+970); SAN FRANCISCO (KM 55+170) ¿ SAN NICOLÁS (KM 71",Contratado,active,7214100300230730,SERVICIO DE MANTENIMIENTO RUTINARIO DE CAMINOS,CUBSO,1.0,409240.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1187594,ocds-dgv273-seacev3-1187594-2026-06-11T10:25:10.214555-05:00,2399671,21201428,1,"contratación de leche evaporada entera y hojuelas de avena, kiwicha y harina de maca fortificada con vitaminas y minerales para atender el programa vaso de leche de la Municipalidad Distrital de Conchucos, periodo 2026.",Contratado,active,,,,1.0,300960.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-513-1,ocds-dgv273-seacev3-2026-513-1-2026-06-11T10:25:10.051581-05:00,2399582,21208908,1,ADQUISICIÓN DE COMBUSTIBLE PARA LAS DIFERENTES SUB GERENCIAS Y OFICINAS DE LA MUNICIPALIDAD DISTRITAL DE SAN JUAN BAUTISTA-HUAMANGA-AYACUCHO-2026,Contratado,active,,,,6748.0,101220.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1191878,ocds-dgv273-seacev3-1191878-2026-06-10T10:33:15.061140-05:00,2386953,21212234,1,ACIDO VALPROICO 500 mg TAB LIB RET,Resuelto,terminated,5114153000059166,ACIDO VALPROICO 500 mg TAB LIB RET,CUBSO,90000.0,54900.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1187683,ocds-dgv273-seacev3-1187683-2026-06-10T10:33:13.144779-05:00,2399386,21201517,1,CEMENTO PORTLAND PUZOLANICO TIPO IP X 42.50 kg,Contratado,active,3011160100012953,CEMENTO PORTLAND PUZOLANICO TIPO IP X 42.50 kg,CUBSO,14500.0,522000.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1191624,ocds-dgv273-seacev3-1191624-2026-06-10T10:32:40.903884-05:00,2385285,21211751,1,DESARROLLADOR SENIOR BACK-END 01 PARA LOS PROYECTOS VINCULADOS AL DESARROLLO DE LA NUEVA PLATAFORMA DE CONTRATACIÓN PÚBLICA PARA LA IMPLEMENTACIÓN DE LA ACTIVIDAD SISTEMA DE GESTIÓN DE PROVEEDORES,Contratado,active,8111160200336956,SERVICIO DE DESARROLLO DE APLICACION JAVA,CUBSO,1.0,27000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1190954,ocds-dgv273-seacev3-1190954-2026-06-10T10:32:30.161924-05:00,2397457,21210308,2,Calzado de vestir para damas y caballeros (verano e invierno),Contratado,active,5311160100385552,"ZAPATO MOCASIN DE CUERO PLENA FLOR SUELA DE CAUCHO, PUNTERA TERMOPLASTICA PARA CABALLERO",CUBSO,294.0,49980.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1190954,ocds-dgv273-seacev3-1190954-2026-06-10T10:32:30.161924-05:00,2399398,21210306,1,Uniforme institucional de verano e invierno para damas,Contratado,active,5310279900390290,Uniforme institucional de verano e invierno para damas,CUBSO,158.0,162819.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-200022-44,ocds-dgv273-seacev3-2026-200022-44-2026-06-10T10:32:29.482787-05:00,2399365,21207464,1,"SERVICIO DE VIGILANCIA DE LA INFRAESTRUCTURA INSTALADA PARA LOS PROYECTOS CON CONTRATO DE OBRA RESUELTO DEL PROGRAMA DE INVERSIÓN: PROG 12-2014-SNIP HABILITACIÓN PARA LA CREACIÓN DE LA NUEVA CIUDAD DE OLMOS, PROVINCIA DE LAMBAYEQUE, DEPARTAMENTO DE LAMBAYEQUE",Contratado,active,9210150100094854,SERVICIO DE SEGURIDAD Y VIGILANCIA,CUBSO,1.0,595000.3,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1620-3,ocds-dgv273-seacev3-2026-1620-3-2026-06-10T10:32:18.339292-05:00,2399492,21205712,1,"SUMINISTRO DE DIESEL B5 S-50; PARA LAS UNIDADES MOVILES UTILIZADAS POR LA GERENCIA, OFICINAS, SUB GERENCIAS, DIVISIONES, AREAS Y UNIDADES ORGANICAS DE LA MUNICIPALIDAD DISTRITAL DE SAN JUAN DE BIGOTE DEL AÑO 2026.",Contratado,active,1510150500233280,DIESEL B5 S-50,CUBSO,8500.0,147050.0,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-51-84,ocds-dgv273-seacev3-2026-51-84-2026-06-10T10:32:17.750377-05:00,2399490,21201678,1,"ADQUISICIÓN DE BARRAS DE ACERO CORRUGADA, PARA LA OBRA: MEJORAMIENTO DEL SERVICIO EDUCATIVO DEL NIVEL PRIMARIO EN LA I.E.42200 OMAR ZILBERT SALAS, DISTRITO DE LA YARADA LOS PALOS ¿ PROVINCIA DE TACNA DEPARTAMENTO DE TACNA, CUI: 2536221",Contratado,active,,,,5.0,432541.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
