Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Licitación:ID de licitación,Entrega compilada:Licitación:Artículos que se adquirirán:ID,Entrega compilada:Licitación:Artículos que se adquirirán:Clasificaciones adicionales:ID,Entrega compilada:Licitación:Artículos que se adquirirán:Clasificaciones adicionales:Descripción,Entrega compilada:Licitación:Artículos que se adquirirán:Clasificaciones adicionales:Esquema,_mes_origen
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335948,82121506.0,Impresión de publicaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335412,82121506.0,Impresión de publicaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335406,82121506.0,Impresión de publicaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335450,82121506.0,Impresión de publicaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335434,82121506.0,Impresión de publicaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21336157,82121506.0,Impresión de publicaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21336224,82121506.0,Impresión de publicaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335548,82121506.0,Impresión de publicaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21336193,82121506.0,Impresión de publicaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335426,82121506.0,Impresión de publicaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335454,82121506.0,Impresión de publicaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335459,82121506.0,Impresión de publicaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21336162,82121506.0,Impresión de publicaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335512,82121506.0,Impresión de publicaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21336230,82121506.0,Impresión de publicaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335561,82121506.0,Impresión de publicaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335506,82121506.0,Impresión de publicaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335364,82121506.0,Impresión de publicaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335373,82121506.0,Impresión de publicaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21336158,82121506.0,Impresión de publicaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335365,82121506.0,Impresión de publicaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335379,82121506.0,Impresión de publicaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335933,82121506.0,Impresión de publicaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335472,82121506.0,Impresión de publicaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335897,82121506.0,Impresión de publicaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335351,82121506.0,Impresión de publicaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335920,82121506.0,Impresión de publicaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335932,82121506.0,Impresión de publicaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335884,82121506.0,Impresión de publicaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335885,82121506.0,Impresión de publicaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335886,82121506.0,Impresión de publicaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335887,82121506.0,Impresión de publicaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21336171,82121506.0,Impresión de publicaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335347,82121506.0,Impresión de publicaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335349,82121506.0,Impresión de publicaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335471,82121506.0,Impresión de publicaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335404,82121506.0,Impresión de publicaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335405,82121506.0,Impresión de publicaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335416,82121506.0,Impresión de publicaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335879,82121506.0,Impresión de publicaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335880,82121506.0,Impresión de publicaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335881,82121506.0,Impresión de publicaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335890,82121506.0,Impresión de publicaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21336218,82121506.0,Impresión de publicaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21336239,82121506.0,Impresión de publicaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335519,82121506.0,Impresión de publicaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335523,82121506.0,Impresión de publicaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335465,82121506.0,Impresión de publicaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21336064,82121506.0,Impresión de publicaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335307,82121506.0,Impresión de publicaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21336099,82121506.0,Impresión de publicaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21336100,82121506.0,Impresión de publicaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335308,82121506.0,Impresión de publicaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335309,82121506.0,Impresión de publicaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21336068,82121506.0,Impresión de publicaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21336070,82121506.0,Impresión de publicaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335445,82121506.0,Impresión de publicaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335418,82121506.0,Impresión de publicaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21336161,82121506.0,Impresión de publicaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335529,82121506.0,Impresión de publicaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21336210,82121506.0,Impresión de publicaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335387,81161801.0,Servicio de arrendamiento o alquiler de plataforma o equipo de comunicación de datos,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335452,81161801.0,Servicio de arrendamiento o alquiler de plataforma o equipo de comunicación de datos,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21336172,81161801.0,Servicio de arrendamiento o alquiler de plataforma o equipo de comunicación de datos,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21336167,81161801.0,Servicio de arrendamiento o alquiler de plataforma o equipo de comunicación de datos,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335513,81161801.0,Servicio de arrendamiento o alquiler de plataforma o equipo de comunicación de datos,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21336221,81161801.0,Servicio de arrendamiento o alquiler de plataforma o equipo de comunicación de datos,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335970,81161801.0,Servicio de arrendamiento o alquiler de plataforma o equipo de comunicación de datos,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21336216,81161801.0,Servicio de arrendamiento o alquiler de plataforma o equipo de comunicación de datos,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335931,81161801.0,Servicio de arrendamiento o alquiler de plataforma o equipo de comunicación de datos,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21336170,81161801.0,Servicio de arrendamiento o alquiler de plataforma o equipo de comunicación de datos,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335899,81161801.0,Servicio de arrendamiento o alquiler de plataforma o equipo de comunicación de datos,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335581,81161801.0,Servicio de arrendamiento o alquiler de plataforma o equipo de comunicación de datos,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335532,81161801.0,Servicio de arrendamiento o alquiler de plataforma o equipo de comunicación de datos,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21336223,81161801.0,Servicio de arrendamiento o alquiler de plataforma o equipo de comunicación de datos,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21336160,81161801.0,Servicio de arrendamiento o alquiler de plataforma o equipo de comunicación de datos,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21336209,81161801.0,Servicio de arrendamiento o alquiler de plataforma o equipo de comunicación de datos,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335944,82101601.0,Publicidad en radio,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335949,82101601.0,Publicidad en radio,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335940,82101601.0,Publicidad en radio,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335941,82101601.0,Publicidad en radio,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335942,82101601.0,Publicidad en radio,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335563,82101601.0,Publicidad en radio,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335564,82101601.0,Publicidad en radio,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335515,82101601.0,Publicidad en radio,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335549,82101601.0,Publicidad en radio,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21336191,82101601.0,Publicidad en radio,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21336183,82101601.0,Publicidad en radio,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335428,82101601.0,Publicidad en radio,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21336225,82101601.0,Publicidad en radio,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21336226,82101601.0,Publicidad en radio,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335574,82101601.0,Publicidad en radio,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21336086,82101601.0,Publicidad en radio,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335386,82101601.0,Publicidad en radio,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335388,82101601.0,Publicidad en radio,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21336197,82101601.0,Publicidad en radio,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335964,82101601.0,Publicidad en radio,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335910,82101601.0,Publicidad en radio,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335918,82101601.0,Publicidad en radio,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335535,82101601.0,Publicidad en radio,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335536,82101601.0,Publicidad en radio,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335582,82101601.0,Publicidad en radio,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335872,82101601.0,Publicidad en radio,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335873,82101601.0,Publicidad en radio,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335530,82101601.0,Publicidad en radio,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335876,82101601.0,Publicidad en radio,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21336180,82101601.0,Publicidad en radio,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21336133,82101601.0,Publicidad en radio,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335514,82101601.0,Publicidad en radio,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21336229,82101601.0,Publicidad en radio,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21336126,82101601.0,Publicidad en radio,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21336127,82101601.0,Publicidad en radio,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21336128,82101601.0,Publicidad en radio,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335573,82101601.0,Publicidad en radio,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335358,82101601.0,Publicidad en radio,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335896,82101601.0,Publicidad en radio,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335882,82101601.0,Publicidad en radio,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335883,82101601.0,Publicidad en radio,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21336165,82101601.0,Publicidad en radio,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335900,82101601.0,Publicidad en radio,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335901,82101601.0,Publicidad en radio,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335903,82101601.0,Publicidad en radio,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335906,82101601.0,Publicidad en radio,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21336214,82101601.0,Publicidad en radio,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335937,82101601.0,Publicidad en radio,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21336076,82101601.0,Publicidad en radio,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21336078,82101601.0,Publicidad en radio,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21336138,82101601.0,Publicidad en radio,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21336098,82101601.0,Publicidad en radio,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1235823,ocds-dgv273-seacev3-1235823-2026-09-23T10:18:09.449520-05:00,1235823,21335562,82101601.0,Publicidad en radio,UNSPSC,2026-01_seace_v3_csv_es
