Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Licitación:ID de licitación,Entrega compilada:Licitación:Artículos que se adquirirán:ID,compiledRelease/tender/items/0/position,Entrega compilada:Licitación:Artículos que se adquirirán:Descripción,compiledRelease/tender/items/0/statusDetails,compiledRelease/tender/items/0/status,Entrega compilada:Licitación:Artículos que se adquirirán:Clasificación:ID,Entrega compilada:Licitación:Artículos que se adquirirán:Clasificación:Descripción,Entrega compilada:Licitación:Artículos que se adquirirán:Clasificación:Esquema,Entrega compilada:Licitación:Artículos que se adquirirán:Cantidad,compiledRelease/tender/items/0/totalValue/amount,compiledRelease/tender/items/0/totalValue/currency,compiledRelease/tender/items/0/totalValue/currencyName,Entrega compilada:Licitación:Artículos que se adquirirán:Unidad:ID,Entrega compilada:Licitación:Artículos que se adquirirán:Unidad:Nombre,Entrega compilada:Licitación:Artículos que se adquirirán:Unidad:Esquema,_mes_origen
ocds-dgv273-seacev3-1187058,ocds-dgv273-seacev3-1187058-2026-04-10T10:15:51.059822-05:00,1187058,21200630,1,"CONTRATACION DE EJECUCION DE OBRA ""CONSTRUCCION DE COBERTURA DE INSTALACIONES DEPORTIVAS; EN EL(LA) I.E. SAN FERNANDO DISTRITO DE SAN FERNANDO, PROVINCIA RIOJA, DEPARTAMENTO SAN MARTIN",NULO,unsuccessful,7215260500367813.0,CONSTRUCCION DE COBERTURA CON PLANCHA METALICA PARA CAMPO DEPORTIVO,CUBSO,1.0,456829.8,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200025-2,ocds-dgv273-seacev3-2026-200025-2-2026-04-10T10:15:50.567193-05:00,1186217,21199753,1,"SERVICIO DE SEGURIDAD Y VIGILANCIA PARA LA \nOBRA CON CONTRATO RESUELTO: MEJORAMIENTO \nDE LA CALIDAD DEL SERVICIO DE ABASTECIMIENTO \nDE AGUA POTABLE EN LAS LOCALIDADES DE \nSULLANA, QUERECOTILLO, SALITRAL Y \nMARCAVELICA DE LA PROVINCIA DE SULLANA  \nDEPARTAMENTO DE PIURA, CUI 2376184 (ANTES \nSNIP 296934)",CONTRATADO,complete,9210150100094854.0,SERVICIO DE SEGURIDAD Y VIGILANCIA,CUBSO,1.0,305053.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1186603,ocds-dgv273-seacev3-1186603-2026-04-10T10:15:50.539162-05:00,1186603,21197904,1,ARROZ PILADO EXTRA,CONTRATADO,complete,5022110800261845.0,ARROZ PILADO EXTRA,CUBSO,60934.0,528099.0,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191009,ocds-dgv273-seacev3-1191009-2026-04-10T10:15:46.130449-05:00,1191009,21210436,1,"ADQUISICION DE AGREGADOS PARA LA OBRA ""MEJORAMIENTO DEL SERVICIO DE PRACTICA DEPORTIVA Y/O RECREATIVA EN LA APV JUAN VELASCO ALVARADO DEL DISTRITO DE ESPINAR DE LA PROVINCIA DE ESPINAR DEL DEPARTAMENTO DE CUSCO""",CONTRATADO,complete,,,,1.0,52382.36,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200374-7,ocds-dgv273-seacev3-2026-200374-7-2026-04-10T10:15:45.617191-05:00,1189274,21205445,1,SERVICIO DE MANTENIMIENTO RUTINARIO DEL CV EMP. PE-5N (PUCACACA) (KM 00+040) - SEDASISA (KM 19+240),CONTRATADO,complete,7214100300333938.0,SERVICIO DE MANTENIMIENTO RUTINARIO DE CARRETERAS,CUBSO,19.0,143114.0,PEN,Soles,19,Kilometro,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191285,ocds-dgv273-seacev3-1191285-2026-04-10T10:15:45.195479-05:00,1191285,21210980,1,CONTRATACIÓN PARA LA EJECUCIÓN DE LA OBRA: ¿MEJORAMIENTO DEL SERVICIO DE EDUCACIÓN INICIAL EN I.E. 264 DE CENTRO POBLADO 28 DE JULIO DISTRITO DE MANSERICHE DE LA PROVINCIA DE DATEM DEL MARAÑÓN DEL DEPARTAMENTO DE LORETO¿; CUI 2675534,CONTRATADO,complete,7212140600233069.0,CONSTRUCCION DE CENTROS EDUCATIVOS,CUBSO,1.0,939523.68,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-374-3,ocds-dgv273-seacev3-2026-374-3-2026-04-10T10:15:43.355944-05:00,1190878,21210159,1,ADQUISICION DE BIODIGESTORES AUTOLIMPIABLES DE PVC 600 LITROS INCLUIDO ACCESORIOS,CONTRATADO,complete,4710153800311180.0,BIODIGESTOR DE POLIETILENO DE 600 l,CUBSO,58.0,60900.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1189868,ocds-dgv273-seacev3-1189868-2026-04-10T10:15:42.650777-05:00,1189868,21207076,1,CONTRATACION DEL SERVICIO DE CONSULTORIA DE OBRA PARA LA ELABORACIÓN DEL EXPEDIENTE TÉCNICO DEL PROYECTO DE INVERSIÓN: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE EDUCACION PRIMARIA Y SERVICIO DE EDUCACIÓN SECUNDARIA EN LA I.E. 10171 MCAL. RAMON CASTIL,CONTRATADO,complete,8110150800234062.0,ELABORACION DE EXPEDIENTE TECNICO DE OBRA PARA AMPLIACION DE CENTROS EDUCATIVOS,CUBSO,1.0,339557.36,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1189741,ocds-dgv273-seacev3-1189741-2026-04-10T10:15:42.313503-05:00,1189741,21206580,1,MEJORAMIENTO DEL SERVICIO DE EDUCACION INICIAL EN I.E. 279 DE CENTRO POBLADO TAMANCO DISTRITO DE EMILIO SAN MARTIN DE LA PROVINCIA DE REQUENA DEL DEPARTAMENTO DE LORETO CON CUI N° 2651310.,CONTRATADO,complete,7212140600233069.0,CONSTRUCCION DE CENTROS EDUCATIVOS,CUBSO,1.0,3093052.51,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1187083,ocds-dgv273-seacev3-1187083-2026-04-10T10:15:38.945615-05:00,1187083,21198245,1,"ADQUISICIÓN DE SUMINISTRO DEL BIEN ALIMENTICIO ""LECHE EVAPORADA ENTERA"", PARA ATENDER EL PROGRAMA VASO DE LECHE DE LA MUNICIPALIDAD PROVINCIAL DEL SANTA, CORRESPONDIENTE AL AÑO FISCAL 2026",DESIERTO,unsuccessful,5013170100350640.0,LECHE ENTERA SIN LACTOSA X 410 g APROX,CUBSO,154176.0,1571053.44,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190554,ocds-dgv273-seacev3-1190554-2026-04-10T10:15:33.590596-05:00,1190554,21209224,1,CEMENTO PORTLAND PUZOLANICO TIPO IP X 42.50 kg,CONTRATADO,complete,3011160100012953.0,CEMENTO PORTLAND PUZOLANICO TIPO IP X 42.50 kg,CUBSO,7200.0,252000.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1189326,ocds-dgv273-seacev3-1189326-2026-04-10T10:15:33.251522-05:00,1189326,21205586,1,"ADQUISICION DE INSUMOS MEDICOS CON EQUIPOS EN CESION DE USO PARA EL AREA DE LABORATORIO DEL HOSPITAL INTERCULTURAL DE ATALAYA; DEPARTAMENTO DE UCAYALI, PROVINCIA DE ATALAYA, DISTRITO DE RAIMONDI.",CONTRATADO,complete,,,,1.0,541880.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190140,ocds-dgv273-seacev3-1190140-2026-04-10T10:15:33.081287-05:00,1190140,21208173,1,DEXTROSA 5 % (5 g/100 mL ) INY 1 L,DESIERTO,unsuccessful,5119160100062288.0,DEXTROSA 5 % (5 g/100 mL ) INY 1 L,CUBSO,14400.0,86400.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1264-3,ocds-dgv273-seacev3-2026-1264-3-2026-04-10T10:15:32.734744-05:00,1191466,21211423,1,CONSULTORIA DE OBRA PARA LA SUPERVISION DEL SALDO DEL  PROYECTO: CREACION Y MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE E INSTLACION DE UNIDADES BASICAS SANITARIAS EN 6 LOCALIDADES DEL DISTRITO DE CALAMARCA - PROVINCIA DE JULCAN - DEPARTAMENTO DE LA LI,CONTRATADO,complete,8114180700358704.0,SUPERVISION DE OBRA DE CONSTRUCCION DEL SISTEMA DE AGUA POTABLE Y SERVICIOS HIGIENICOS CON BIODIGESTORES,CUBSO,1.0,130880.88,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191989,ocds-dgv273-seacev3-1191989-2026-04-10T10:15:31.499375-05:00,1191989,21212681,1,"ADQUISICION DE SUMINISTRO DE ALIMENTOS PARA EL PCA, PARA LA ACTIVIDAD BRINDAR ASISTENCIA ALIMENTARIA A COMEDORES",CONTRATADO,complete,,,,181666.0,1025440.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1188687,ocds-dgv273-seacev3-1188687-2026-04-10T10:15:31.252432-05:00,1188687,21204212,1,"CONTRATACIÓN DE SERVICIO DE SUPERVISOR DE OBRA DENOMINADA ¿CREACION DEL SERVICIO DE PRACTICA DEPORTIVA Y/O RECREATIVA EN EL LOTE 01 Y 02 MZ. 36 EN EL PUEBLO JOVEN INDEPENDENCIA ZONA ¿B¿, DISTRITO DE ALTO SELVA ALEGRE, DE LA PROVINCIA DE AREQUIPA, DEL",DESIERTO,unsuccessful,8110150800357780.0,SUPERVISION DE OBRA DE CONSTRUCCION DE INFRAESTRUCTURA DEPORTIVA,CUBSO,1.0,278160.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1189402,ocds-dgv273-seacev3-1189402-2026-04-10T10:15:29.486589-05:00,1189402,21205731,1,MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE RURAL Y AMPLIACION DEL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS EN EL BARRIO DE DANIEL HERNANDEZ DE LA LOCALIDAD DE VILLA PAUCARMARCA DISTRITO DE SURCUBAMBA,CONTRATADO,complete,7214112100364484.0,AMPLIACION DE SISTEMA DE AGUA POTABLE Y DE SISTEMA DE ALCANTARILLADO,CUBSO,1.0,988765.09,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191260,ocds-dgv273-seacev3-1191260-2026-04-10T10:15:29.073322-05:00,1191260,21210841,1,ARENA FINA,CONTRATADO,complete,1111170100147539.0,ARENA FINA,CUBSO,3910.0,267170.3,PEN,Soles,26,M3,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1777-1,ocds-dgv273-seacev3-2026-1777-1-2026-04-10T10:15:28.478974-05:00,1188707,21204239,1,ADQUISICION DE INSUMOS VASO DE LECHE,CONTRATADO,complete,,,,12243.0,205377.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1187522,ocds-dgv273-seacev3-1187522-2026-04-10T10:15:28.445346-05:00,1187522,21201539,1,CREACION DEL SERVICIO DE MOVILIDAD URBANA EN EL PASAJE LOS VENCEDORES EN EL AA HH LAMPA DE ORO DISTRITO DE SAN MARTIN DE PORRES DE LA PROVINCIA DE LIMA DEL DEPARTAMENTO DE LIMA,CONTRATADO,complete,7215270500392199.0,SERVICIO DE CONSTRUCCION DE VEREDAS,CUBSO,1.0,515447.66,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1188089,ocds-dgv273-seacev3-1188089-2026-04-10T10:15:27.966772-05:00,1188089,21202713,1,PLASTICO DOBLE ANCHO AGROFILM CALIBRE 10 DE 12 METROS DE ANCHO,CONTRATADO,complete,2110230100394624.0,AGROFILM CALIBRE10 PARA INVERNADERO,CUBSO,3300.0,147400.0,PEN,Soles,23,Metro,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1187353,ocds-dgv273-seacev3-1187353-2026-04-10T10:15:27.848164-05:00,1187353,21201160,2,LECHE EVAPORADA ENTERA X 400 g  APROX.,CONTRATADO,complete,5013170200307453.0,LECHE EVAPORADA ENTERA X 400 g  APROX.,CUBSO,17100.0,68400.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1187353,ocds-dgv273-seacev3-1187353-2026-04-10T10:15:27.848164-05:00,1187353,21201159,1,"MEZCLA DE HOJUELAS DE QUINUA, KIWICHA, MACA, CAÑIHUA, AVENA Y HARINA INTEGRAL DE SOYA PRECOCIDOS ENRIQUECIDOS CON VITAMINAS Y MINERALES X 700 Gr",CONTRATADO,complete,5022110100002778.0,HOJUELA DE CEREAL Y/O LEGUMINOSAS ENRIQUECIDO,CUBSO,11400.0,90959.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1203897,ocds-dgv273-seacev3-1203897-2026-04-10T10:15:22.803890-05:00,1203897,21245594,1,"SERVICIO DE MANTENIMIENTO RUTINARIO DEL CAMINO VECINAL, TRAMO: EMP. PE-30D-DESV. CUCHUCANCHA-DESV.R050235-JUSCAYMARCA-DESV. R050254-DESV. R050258-DESV. AY 858-DESV. AY 859-DESV. R050229-CHIRILLA-DESV. R050231-SANTA CRUZ ÑUÑUNHUAYCCO-DESV. AY860-DESV.",DESIERTO,unsuccessful,7214100300230730.0,SERVICIO DE MANTENIMIENTO RUTINARIO DE CAMINOS,CUBSO,1.0,207473.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191733,ocds-dgv273-seacev3-1191733-2026-04-10T10:15:22.739078-05:00,1191733,21211928,1,"ADQUISICIÓN DE AREA CORRESPONDIENTE A INMUEBLE AFECTADO POR LA LIBERACION DE LA CALLE LIBERTAD, EN EL DISTRITO Y PROVINCIA DE VIRU, DEPARTAMENTO LA LIBERTAD: PREDIO RAMAL EL COMUN SECTOR CAMPIÑA DE VIRÚ",CONTRATADO,complete,9510190100086740.0,TERRENO RURAL,CUBSO,1.0,95143.15,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190009,ocds-dgv273-seacev3-1190009-2026-04-10T10:15:22.214576-05:00,1190009,21207649,1,"ADQUISICION DE PUERTAS DE MADERA CON ACCESORIOS INCLUYE INSTALACION PARA EL PROYECTO MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE EDUCACION SECUNDARIA EN I.E CCORCA DEL CENTRO POBLADO DE CCORCA, DEL DISTRITO DE CCORCA DE LA PROVINCIA Y DEPARTAMENTO DEL",CONTRATADO,complete,,,,76.0,136147.5,PEN,Nuevos Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1898-12,ocds-dgv273-seacev3-2026-1898-12-2026-04-10T10:15:21.957919-05:00,1189197,21205292,1,MANTENIMIENTO CORRECTIVO DE TECHO,CONTRATADO,complete,7212110300358741.0,SERVICIO DE MANTENIMIENTO DE INFRAESTRUCTURA DE OFICINAS,CUBSO,1.0,85597.2,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200077-1,ocds-dgv273-seacev3-2026-200077-1-2026-04-10T10:15:19.520299-05:00,1190674,21209562,2,CONTRATACIÓN DEL SERVICIO DE (01) MÉDICO ESPECIALISTA EN PSIQUIATRÍA PARA EL CENTRO DE SALUD MENTAL COMUNITARIA MOYOBAMBA.,DESIERTO,unsuccessful,8510150300226539.0,SERVICIO DE ATENCIONES MEDICAS ESPECIALIZADAS,CUBSO,1.0,108000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200077-1,ocds-dgv273-seacev3-2026-200077-1-2026-04-10T10:15:19.520299-05:00,1190674,21209561,3,CONTRATACIÓN DEL SERVICIO DE (01) MÉDICO ESPECIALISTA EN PSIQUIATRÍA PARA EL HOSPITAL II-1 MOYOBAMBA.,CONTRATADO,complete,8510150300226539.0,SERVICIO DE ATENCIONES MEDICAS ESPECIALIZADAS,CUBSO,1.0,96000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200077-1,ocds-dgv273-seacev3-2026-200077-1-2026-04-10T10:15:19.520299-05:00,1190674,21209560,1,CONTRATACIÓN DEL SERVICIO DE (01) MÉDICO GENERAL CON CONOCIMIENTOS DE SALUD MENTAL PARA BRINDAR ATENCIONES A PERSONAS CON CONDICIONES DE SALUD MENTAL ¿ CENTRO DE SALUD MENTAL COMUNITARIA MOYOBAMBA.,DESIERTO,unsuccessful,8510150300226539.0,SERVICIO DE ATENCIONES MEDICAS ESPECIALIZADAS,CUBSO,1.0,110000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1607-1,ocds-dgv273-seacev3-2026-1607-1-2026-04-10T10:15:17.418605-05:00,1186583,21200214,1,EJECUCION DE LA OBRA:MEJORAMIENTO DEL SISTEMA DE RIEGO - EL PASHUL - DEL CASERIO SILAHUIN DEL DISTRITO DE HUARMACA - PROVINCIA DE HUANCABAMBA - DEPARTAMENTO DE PIURA - CUI N° 2517312,CONTRATADO,complete,7212120300364491.0,AMPLIACION DE CANALES DE RIEGO,CUBSO,1.0,1762127.24,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1784-17,ocds-dgv273-seacev3-2026-1784-17-2026-04-10T10:15:16.547069-05:00,1187571,21201419,3,CONSERVA DE FILETE DE CABALLA EN ACEITE VEGETAL CALIDAD EXTRA ENVASE DE LATA X 170 g,ADJUDICADO,complete,5012153800003428.0,CONSERVA DE FILETE DE CABALLA EN ACEITE VEGETAL CALIDAD EXTRA ENVASE DE LATA X 170 g,CUBSO,8295.0,45622.5,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1784-17,ocds-dgv273-seacev3-2026-1784-17-2026-04-10T10:15:16.547069-05:00,1187571,21201418,1,ACEITE VEGETAL COMESTIBLE,CONTRATADO,complete,5015151300002526.0,ACEITE VEGETAL COMESTIBLE,CUBSO,8551.0,89785.5,PEN,Soles,21,Litro,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1784-17,ocds-dgv273-seacev3-2026-1784-17-2026-04-10T10:15:16.547069-05:00,1187571,21201420,2,LENTEJA CALIDAD CORRIENTE,ADJUDICADO,complete,5042450100330417.0,LENTEJA CALIDAD CORRIENTE,CUBSO,4534.2,45342.0,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1187317,ocds-dgv273-seacev3-1187317-2026-04-10T10:15:16.232505-05:00,1187317,21200943,1,"ADQUISICION DE ADITIVO MEJORADOR DE ADHERENCIA PARA ASFALTO PARA LA EJECUCIÓN DEL SERVICIO: ¿TERCERA ETAPA DEL MANTENIMIENTO DE LA TRANSITABILIDAD VEHICULAR DE DIVERSAS CALLES Y AVENIDAS DEL DISTRITO DE CHICLAYO, PROVINCIA DE CHICLAYO, DEPARTAMENTO D",CONTRATADO,complete,1216230500258041.0,ADITIVO ADHERENTE PARA ASFALTO,CUBSO,1515.0,176755.05,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191278,ocds-dgv273-seacev3-1191278-2026-04-10T10:15:11.229251-05:00,1191278,21210931,1,"SUMINISTRO DE COMBUSTIBLE DIESEL B5 S-50, PARA LA MAQUINARIA  Y VEHICULOS DE LA MUNICIPALIDAD DISTRITAL DE USQUIL - OTUZCO - LA LIBERTAD, PARA EL AÑO FISCAL 2026",CONTRATADO,complete,1510150500233280.0,DIESEL B5 S-50,CUBSO,42101.0,736767.5,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191703,ocds-dgv273-seacev3-1191703-2026-04-10T10:15:11.144910-05:00,1191703,21211889,1,"¿CONTRATACIÓN DEL SERVICIO DE ALQUILER DE MAQUINARIA PESADA¿, PARA LA EJECUCIÓN DEL PROYECTO: ¿REPARACION DE PISTA; EN EL(LA) AV. AGRICULTURA TRAMO ENTRE AV. NICOLAS DE PIÉROLA Y OV. CHICLAYO, DISTRITO DE JOSE LEONARDO ORTIZ, PROVINCIA CHICLAYO, DEPA",CONTRATADO,complete,7813160300392465.0,SERVICIO DE ALQUILER DE MAQUINARIA Y EQUIPOS PARA ACCIONES DE COMISO,CUBSO,1.0,88921.97,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-374-21,ocds-dgv273-seacev3-2026-374-21-2026-04-10T10:15:10.648678-05:00,1191463,21211433,1,ADQUISICION DE AGREGADOS,CONTRATADO,complete,,,,1.0,117360.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190413,ocds-dgv273-seacev3-1190413-2026-04-10T10:15:10.356339-05:00,1190413,21208903,1,CONTRATACIÓN DE CONSULTORÍA DE OBRA\nSUPERVISIÓN DE OBRAS DENOMINADO: ¿MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE URBANO EN LA ASOCIACION ASENTAMIENTO HUMANO NICOLAS DE PIEROLA DEL DE CENTRO POBLADO CHOSICA DISTRITO DE LURIGANCHO DE LA PR,CONTRATADO,complete,8110151500364446.0,SUPERVISION DE OBRA DE AMPLIACION DEL SISTEMA DE AGUA POTABLE,CUBSO,1.0,142217.87,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190136,ocds-dgv273-seacev3-1190136-2026-04-10T10:15:07.211017-05:00,1190136,21208057,1,ADQUISICIÓN DE HIDROGEL AGRICOLA,CONTRATADO,complete,4231153100300200.0,HIDROGEL DE POLIETILENGLICOL SELLANTE DE DURAMADRE 1.5 mm,CUBSO,1500.0,90400.0,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1185712,ocds-dgv273-seacev3-1185712-2026-04-10T10:15:06.867775-05:00,1185712,21197133,1,DIESEL B5 S-50,CONTRATADO,complete,1510150500233280.0,DIESEL B5 S-50,CUBSO,3600.0,59400.0,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200501-4,ocds-dgv273-seacev3-2026-200501-4-2026-04-10T10:15:05.971759-05:00,1192003,21212863,1,ADQUISICIÓN DE KIT DE MANTENIMIENTO Y UNIDAD DE IMAGEN,CONTRATADO,complete,,,,1.0,60860.41,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1593-4,ocds-dgv273-seacev3-2026-1593-4-2026-04-10T10:15:05.956301-05:00,1191333,21211125,1,CONTRATACIÓN DE ADQUISICIÓN DE TRIGO PELADO ENTERO PARA LOS PRODUCTOS DE LA OFICINA DE COMPLEMENTACIÓN ALIMENTARIA - PCA. EN LA MODALIDAD DE COMEDORES POPULARES Y ALIMENTOS POR TRABAJO PARA EL AÑO 2026,CONTRATADO,complete,5022110100002730.0,TRIGO ENTERO,CUBSO,14000.0,98000.0,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-168715-8,ocds-dgv273-seacev3-2026-168715-8-2026-04-10T10:15:05.866749-05:00,1188495,21203723,28,"CONTRATACIÓN DE BIENES: "" ADQUISICIÓN DE INSUMOS ODONTOLOGICOS PARA LA ESTRATEGIA SANITARIA EN SALUD BUCAL  DE LA UNIDAD EJECUTORA 411 SALUD CHUMBIVILCAS"".",CONTRATADO,complete,,,,1.0,139065.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1187955,ocds-dgv273-seacev3-1187955-2026-04-10T10:15:04.627078-05:00,1187955,21202968,1,CARNES ROJAS CON FICHA TECNICA,CONTRATADO,complete,,,,1.0,370503.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1185759,ocds-dgv273-seacev3-1185759-2026-04-10T10:15:04.435658-05:00,1185759,21197185,1,"CREACION DEL SERVICIO DE PRÁCTICA DEPORTIVA Y/O RECREATIVA EN EL POLIDEPORTIVO ""TAMBILLO"" DE CENTRO POBLADO TAMBILLO DISTRITO DE CHANCAYBAÑOS DE LA PROVINCIA DE SANTA CRUZ DEL DEPARTAMENTO DE CAJAMARCA - CUI 2711801",RETROTRAIDO_POR_RESOLUCION,complete,7215310200388612.0,CONSTRUCCION DE CAMPO DEPORTIVO CON CESPED SINTETICO,CUBSO,1.0,600108.18,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190746,ocds-dgv273-seacev3-1190746-2026-04-10T10:15:00.352519-05:00,1190746,21210005,1,CONTRATACIÓN PARA LA EJECUCIÓN DE LA OBRA ¿CREACION DEL SERVICIO DE SUMINISTRO ELÉCTRICO DOMICILIARIO EN ZONAS URBANAS EN REDES PRIMARIAS 10KV Y REDES SECUNDARIAS 380/220V PARA EL SERVICIO PARTICULAR Y ALUMBRADO PÚBLICO PARA LA ELECTRIFICACIÓN EN ASO,DESIERTO,unsuccessful,7215150200364782.0,AMPLIACION DE REDES DE DISTRIBUCION ELECTRICA AEREA DE MEDIA TENSION,CUBSO,1.0,448419.2,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200374-6,ocds-dgv273-seacev3-2026-200374-6-2026-04-10T10:14:59.532756-05:00,1189260,21205428,1,SERVICIO DE MANTENIMIENTO RUTINARIO DEL CV ALTO SAUCE (KM 17+475) - MOJARRILLO - ISHPATERO - EMP SM-799 (TRES UNIDOS) (KM 36+000),CONTRATADO,complete,7214100300333938.0,SERVICIO DE MANTENIMIENTO RUTINARIO DE CARRETERAS,CUBSO,19.0,133380.0,PEN,Soles,19,Kilometro,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
