Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Contratos:ID del Contrato,Entrega compilada:Contratos:Artículos Contratados:ID,Entrega compilada:Contratos:Artículos Contratados:Clasificaciones adicionales:ID,Entrega compilada:Contratos:Artículos Contratados:Clasificaciones adicionales:Descripción,Entrega compilada:Contratos:Artículos Contratados:Clasificaciones adicionales:Esquema,_mes_origen
ocds-dgv273-seacev3-2026-1620-3,ocds-dgv273-seacev3-2026-1620-3-2026-06-10T10:32:18.339292-05:00,2399492,21205712,15101505.0,Diesel,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1211906,ocds-dgv273-seacev3-1211906-2026-06-10T10:32:13.026078-05:00,2399403,21267200,25101507.0,Camiones ligeros o vehículos de utilidad deportiva,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191643,ocds-dgv273-seacev3-1191643-2026-06-08T10:03:48.974563-05:00,2382286,21211766,84121701.0,Asesores en inversiones,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1952-81,ocds-dgv273-seacev3-2026-1952-81-2026-06-08T10:03:48.793945-05:00,2379908,21211638,81111602.0,Programación de Java,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1952-81,ocds-dgv273-seacev3-2026-1952-81-2026-06-08T10:03:48.793945-05:00,2380238,21211639,81111602.0,Programación de Java,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190591,ocds-dgv273-seacev3-1190591-2026-06-07T10:10:52.399459-05:00,2380233,21209419,84121701.0,Asesores en inversiones,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-10248-59,ocds-dgv273-seacev3-2026-10248-59-2026-06-07T10:10:32.763094-05:00,2389852,21209418,81111805.0,Mantenimiento o soporte de sistemas propietarios o con licencia,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1210437,ocds-dgv273-seacev3-1210437-2026-06-07T10:10:29.543069-05:00,2399101,21262330,25101703.0,Ambulancias,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1983-16,ocds-dgv273-seacev3-2026-1983-16-2026-06-07T10:10:24.414757-05:00,2398853,21211527,92101501.0,Servicios de vigilancia,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-10249-46,ocds-dgv273-seacev3-2026-10249-46-2026-06-07T10:10:23.204757-05:00,2388041,21202661,72121103.0,Servicios de renovación y reparación de edificios comerciales y de oficinas,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190872,ocds-dgv273-seacev3-1190872-2026-06-07T10:10:13.439843-05:00,2386001,21210138,72101507.0,Servicio de mantenimiento de edificios,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1349-5,ocds-dgv273-seacev3-2026-1349-5-2026-06-07T10:10:13.163274-05:00,2399023,21205260,72152709.0,Servicios de bombeo de concreto,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1952-74,ocds-dgv273-seacev3-2026-1952-74-2026-06-07T10:10:12.691292-05:00,2379897,21211446,81111602.0,Programación de Java,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1952-74,ocds-dgv273-seacev3-2026-1952-74-2026-06-07T10:10:12.691292-05:00,2384296,21211425,81111602.0,Programación de Java,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-10510-7,ocds-dgv273-seacev3-2026-10510-7-2026-06-07T10:10:12.297204-05:00,2379364,21202048,85101503.0,Servicio para administrar consultorios médicos,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-42031-1,ocds-dgv273-seacev3-2026-42031-1-2026-06-06T10:22:01.034192-05:00,2398528,21211429,81112001.0,Servicio de procesamiento de datos en línea,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200210-19,ocds-dgv273-seacev3-2026-200210-19-2026-06-06T10:22:01.017704-05:00,2398490,21210510,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1222362,ocds-dgv273-seacev3-1222362-2026-06-06T10:21:55.620387-05:00,2398635,21298660,70171709.0,Servicios de administración de sistemas de riego,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191156,ocds-dgv273-seacev3-1191156-2026-06-06T10:21:39.784377-05:00,2398770,21210663,81101515.0,Ingeniería de infraestructura de plantas o instalaciones,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200210-6,ocds-dgv273-seacev3-2026-200210-6-2026-06-06T10:21:39.406814-05:00,2398495,21210413,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1995-69,ocds-dgv273-seacev3-2026-1995-69-2026-06-06T10:21:39.107940-05:00,2387264,21212157,15101505.0,Diesel,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200404-4,ocds-dgv273-seacev3-2026-200404-4-2026-06-06T10:21:37.918680-05:00,2398845,21204527,76111501.0,Servicios de limpieza de edificios,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200210-18,ocds-dgv273-seacev3-2026-200210-18-2026-06-06T10:21:27.989427-05:00,2398486,21210495,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1189231,ocds-dgv273-seacev3-1189231-2026-06-06T10:21:27.948369-05:00,2398592,21205371,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1187415,ocds-dgv273-seacev3-1187415-2026-06-06T10:21:26.916193-05:00,2386112,21201189,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1189023,ocds-dgv273-seacev3-1189023-2026-06-06T10:21:15.670107-05:00,2398509,21204948,81101515.0,Ingeniería de infraestructura de plantas o instalaciones,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1188686,ocds-dgv273-seacev3-1188686-2026-06-06T10:21:04.211407-05:00,2383312,21204194,72154032.0,"Servicios de instalación y reparación de ventanas, puertas y paneles divisorios",UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1221528,ocds-dgv273-seacev3-1221528-2026-06-05T10:30:58.062381-05:00,2398346,21296154,72141121.0,Servicios de construcción de tuberías principales de agua,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1952-64,ocds-dgv273-seacev3-2026-1952-64-2026-06-05T10:30:57.029585-05:00,2379711,21208681,81111602.0,Programación de Java,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1952-64,ocds-dgv273-seacev3-2026-1952-64-2026-06-05T10:30:57.029585-05:00,2379901,21208680,81111602.0,Programación de Java,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1203401,ocds-dgv273-seacev3-1203401-2026-06-05T10:30:49.768304-05:00,2394022,21244541,72141121.0,Servicios de construcción de tuberías principales de agua,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200210-13,ocds-dgv273-seacev3-2026-200210-13-2026-06-05T10:30:49.721689-05:00,2398455,21210456,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190322,ocds-dgv273-seacev3-1190322-2026-06-05T10:30:49.417532-05:00,2384192,21208808,15101505.0,Diesel,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191426,ocds-dgv273-seacev3-1191426-2026-06-05T10:30:38.541280-05:00,2389967,21211377,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1193703,ocds-dgv273-seacev3-1193703-2026-06-05T10:30:37.682275-05:00,2398126,21217193,50131702.0,Leche o productos de mantequilla estables sin refrigerar,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1193703,ocds-dgv273-seacev3-1193703-2026-06-05T10:30:37.682275-05:00,2398130,21217194,50192109.0,"Papas fritas en hojuelas y al hilo, mix de bocaditos o galletas saladas",UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1983-5,ocds-dgv273-seacev3-2026-1983-5-2026-06-05T10:30:37.509114-05:00,2398454,21212595,92101501.0,Servicios de vigilancia,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1189670,ocds-dgv273-seacev3-1189670-2026-06-05T10:30:27.349086-05:00,2397900,21206463,84131601.0,Seguro de vida,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1189670,ocds-dgv273-seacev3-1189670-2026-06-05T10:30:27.349086-05:00,2398155,21206464,84131602.0,Seguros de salud u hospitalización,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190569,ocds-dgv273-seacev3-1190569-2026-06-05T10:30:27.029882-05:00,2398072,21209308,72141701.0,Servicio de arrendamiento o alquiler de maquinaria de construcción,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1188918,ocds-dgv273-seacev3-1188918-2026-06-05T10:30:26.230103-05:00,2398251,21204827,72141121.0,Servicios de construcción de tuberías principales de agua,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190694,ocds-dgv273-seacev3-1190694-2026-06-05T10:30:04.252981-05:00,2384518,21209778,15101505.0,Diesel,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1952-50,ocds-dgv273-seacev3-2026-1952-50-2026-06-05T10:30:03.837150-05:00,2378757,21206044,81111602.0,Programación de Java,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1952-111,ocds-dgv273-seacev3-2026-1952-111-2026-06-05T10:30:03.465080-05:00,2379697,21208227,81111602.0,Programación de Java,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1952-111,ocds-dgv273-seacev3-2026-1952-111-2026-06-05T10:30:03.465080-05:00,2379689,21208225,81111602.0,Programación de Java,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1952-111,ocds-dgv273-seacev3-2026-1952-111-2026-06-05T10:30:03.465080-05:00,2380227,21208226,81111602.0,Programación de Java,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1189709,ocds-dgv273-seacev3-1189709-2026-06-05T10:30:03.004532-05:00,2398158,21206763,92101501.0,Servicios de vigilancia,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1186587,ocds-dgv273-seacev3-1186587-2026-06-05T10:30:02.650785-05:00,2398092,21200218,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-729-2,ocds-dgv273-seacev3-2026-729-2-2026-06-05T10:29:52.308963-05:00,2379747,21195728,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1212748,ocds-dgv273-seacev3-1212748-2026-06-05T10:29:47.335757-05:00,2398279,21268980,72153605.0,Servicios de remodelación de cocinas y servicios higiénicos,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1222143,ocds-dgv273-seacev3-1222143-2026-06-05T10:29:45.624024-05:00,2398448,21297922,70171709.0,Servicios de administración de sistemas de riego,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-374-19,ocds-dgv273-seacev3-2026-374-19-2026-06-05T10:29:42.042359-05:00,2383997,21207913,30111601.0,Cemento,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191637,ocds-dgv273-seacev3-1191637-2026-06-04T10:35:28.940324-05:00,2382441,21211804,80101505.0,Desarrollo de objetivos o políticas corporativas,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1187048,ocds-dgv273-seacev3-1187048-2026-06-04T10:35:28.423517-05:00,2380860,21198224,15101505.0,Diesel,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190212,ocds-dgv273-seacev3-1190212-2026-06-04T10:35:22.013313-05:00,2378932,21208477,80101706.0,Servicios profesionales de abastecimiento,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-2413-11,ocds-dgv273-seacev3-2026-2413-11-2026-06-04T10:35:21.767356-05:00,2397834,21203245,76111501.0,Servicios de limpieza de edificios,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-256-3,ocds-dgv273-seacev3-2026-256-3-2026-06-04T10:34:47.852007-05:00,2397873,21211642,72141121.0,Servicios de construcción de tuberías principales de agua,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1186900,ocds-dgv273-seacev3-1186900-2026-06-04T10:34:47.301219-05:00,2379872,21198110,72154024.0,Servicios de trabajos en hierro y metal ornamental,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1189225,ocds-dgv273-seacev3-1189225-2026-06-03T10:34:47.191759-05:00,2397278,21205508,22101602.0,Equipo de apisonamiento,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1189225,ocds-dgv273-seacev3-1189225-2026-06-03T10:34:47.191759-05:00,2397278,21205462,22101502.0,Niveladoras,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1189225,ocds-dgv273-seacev3-1189225-2026-06-03T10:34:47.191759-05:00,2397275,21205513,22101509.0,Retroexcavadoras,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1189225,ocds-dgv273-seacev3-1189225-2026-06-03T10:34:47.191759-05:00,2397275,21205529,22101539.0,Accesorios y piezas de maquinaria de movimiento de tierras,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1189225,ocds-dgv273-seacev3-1189225-2026-06-03T10:34:47.191759-05:00,2397272,21205497,22101526.0,Excavadoras sobre orugas,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1189225,ocds-dgv273-seacev3-1189225-2026-06-03T10:34:47.191759-05:00,2397272,21205461,22101528.0,Cargadores sobre ruedas,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1189225,ocds-dgv273-seacev3-1189225-2026-06-03T10:34:47.191759-05:00,2397272,21205460,22101522.0,Tractor sobre orugas,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1221046,ocds-dgv273-seacev3-1221046-2026-06-03T10:34:37.848183-05:00,2397599,21295074,72141106.0,Servicios de construcción de caminos de grava o tierra,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-2005-10,ocds-dgv273-seacev3-2026-2005-10-2026-06-03T10:34:37.110871-05:00,2397370,21216203,92101501.0,Servicios de vigilancia,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191639,ocds-dgv273-seacev3-1191639-2026-06-03T10:34:35.980571-05:00,2387248,21211725,30121601.0,Asfalto,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1339-14,ocds-dgv273-seacev3-2026-1339-14-2026-06-03T10:34:25.813327-05:00,2394986,21205374,25101610.0,Camiones cisternas,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1188189,ocds-dgv273-seacev3-1188189-2026-06-03T10:34:24.370352-05:00,2397415,21202788,85161502.0,Mantenimiento o reparación de equipo médico menor,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1189350,ocds-dgv273-seacev3-1189350-2026-06-03T10:34:14.534361-05:00,2397619,21205633,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191620,ocds-dgv273-seacev3-1191620-2026-06-03T10:33:40.394492-05:00,2387256,21211749,30121601.0,Asfalto,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1196447,ocds-dgv273-seacev3-1196447-2026-06-01T10:02:56.479373-05:00,2397232,21223893,92101501.0,Servicios de vigilancia,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-141-4,ocds-dgv273-seacev3-2026-141-4-2026-05-31T10:14:49.451949-05:00,2396908,21205523,50192109.0,"Papas fritas en hojuelas y al hilo, mix de bocaditos o galletas saladas",UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-2541-38,ocds-dgv273-seacev3-2026-2541-38-2026-05-31T10:14:40.301322-05:00,2397216,21206511,83121703.0,Servicios relacionados con Internet,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200190-20,ocds-dgv273-seacev3-2026-200190-20-2026-05-31T10:14:38.191854-05:00,2396970,21202672,72151514.0,Servicio de mantenimiento de energía de emergencia o de espera,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190786,ocds-dgv273-seacev3-1190786-2026-05-31T10:14:29.546459-05:00,2394597,21209876,42161613.0,Filtros dializadores de colodión para hemodiálisis,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1188484,ocds-dgv273-seacev3-1188484-2026-05-31T10:14:20.355345-05:00,2397198,21203840,72141128.0,Servicio de remodelación  y/o construcción de plazas públicas,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1339-11,ocds-dgv273-seacev3-2026-1339-11-2026-05-31T10:14:19.865956-05:00,2397182,21212567,24102402.0,Compactador estacionario para basura,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1188061,ocds-dgv273-seacev3-1188061-2026-05-31T10:14:19.643166-05:00,2396898,21203068,72141128.0,Servicio de remodelación  y/o construcción de plazas públicas,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-20002-63,ocds-dgv273-seacev3-2026-20002-63-2026-05-31T10:14:19.491232-05:00,2389960,21202608,72151514.0,Servicio de mantenimiento de energía de emergencia o de espera,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190778,ocds-dgv273-seacev3-1190778-2026-05-30T10:23:01.534563-05:00,2396850,21209843,7210.0,Servicios de mantenimiento y reparación de instalaciones y edificios,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200210-11,ocds-dgv273-seacev3-2026-200210-11-2026-05-30T10:23:01.095313-05:00,2396566,21210443,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1731-6,ocds-dgv273-seacev3-2026-1731-6-2026-05-30T10:22:59.808934-05:00,2390422,21200398,30111505.0,Hormigón premezclado,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1211702,ocds-dgv273-seacev3-1211702-2026-05-30T10:22:52.467012-05:00,2396729,21266878,82101603.0,Publicidad en Internet,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1218355,ocds-dgv273-seacev3-1218355-2026-05-30T10:22:51.800170-05:00,2396460,21285794,72141106.0,Servicios de construcción de caminos de grava o tierra,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-2381-3,ocds-dgv273-seacev3-2026-2381-3-2026-05-30T10:22:48.911247-05:00,2396833,21208313,81101515.0,Ingeniería de infraestructura de plantas o instalaciones,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200210-21,ocds-dgv273-seacev3-2026-200210-21-2026-05-30T10:22:39.141131-05:00,2396547,21210504,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191926,ocds-dgv273-seacev3-1191926-2026-05-30T10:22:39.050050-05:00,2396782,21212520,30131602.0,Ladrillos de cerámica,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-2381-1,ocds-dgv273-seacev3-2026-2381-1-2026-05-30T10:22:37.906456-05:00,2380356,21197495,15101506.0,Gasolina o Petróleo,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-2381-1,ocds-dgv273-seacev3-2026-2381-1-2026-05-30T10:22:37.906456-05:00,2380351,21197496,15101505.0,Diesel,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1187148,ocds-dgv273-seacev3-1187148-2026-05-30T10:22:37.776542-05:00,2381418,21198309,30111601.0,Cemento,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1200814,ocds-dgv273-seacev3-1200814-2026-05-30T10:22:28.231682-05:00,2396745,21236171,72121203.0,Servicios de construcción de silos y de edificaciones para servicio agrícola,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200210-15,ocds-dgv273-seacev3-2026-200210-15-2026-05-30T10:22:28.012020-05:00,2396539,21210487,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200018-6,ocds-dgv273-seacev3-2026-200018-6-2026-05-30T10:22:27.297529-05:00,2396847,21213099,84131502.0,Seguros de propietarios de viviendas o arrendatarios,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200018-6,ocds-dgv273-seacev3-2026-200018-6-2026-05-30T10:22:27.297529-05:00,2391906,21213100,84131502.0,Seguros de propietarios de viviendas o arrendatarios,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1187293,ocds-dgv273-seacev3-1187293-2026-05-30T10:22:26.614241-05:00,2386249,21200862,50192703.0,Comidas combinadas estables sin refrigerar,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200020-16,ocds-dgv273-seacev3-2026-200020-16-2026-05-30T10:22:16.612493-05:00,2385875,21211626,72121104.0,Servicios de construcción de restaurantes,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200210-22,ocds-dgv273-seacev3-2026-200210-22-2026-05-30T10:22:06.345312-05:00,2396551,21210518,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200210-17,ocds-dgv273-seacev3-2026-200210-17-2026-05-30T10:21:55.092308-05:00,2396524,21210494,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-776-3,ocds-dgv273-seacev3-2026-776-3-2026-05-30T10:21:55.074229-05:00,2396710,21210701,72121102.0,Servicios de construcción de edificios comerciales y de oficinas prefabricadas,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200210-23,ocds-dgv273-seacev3-2026-200210-23-2026-05-30T10:21:55.028326-05:00,2396517,21210532,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200210-16,ocds-dgv273-seacev3-2026-200210-16-2026-05-30T10:21:55.012102-05:00,2396458,21210492,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-2379-38,ocds-dgv273-seacev3-2026-2379-38-2026-05-30T10:21:54.209035-05:00,2396853,21210949,41112504.0,Medidor de agua,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1993-10,ocds-dgv273-seacev3-2026-1993-10-2026-05-30T10:21:54.194408-05:00,2396602,21205554,84131603.0,Seguros de lesiones accidentales,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1750-1,ocds-dgv273-seacev3-2026-1750-1-2026-05-30T10:21:53.696130-05:00,2396505,21197695,50131702.0,Leche o productos de mantequilla estables sin refrigerar,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1187806,ocds-dgv273-seacev3-1187806-2026-05-30T10:21:53.612948-05:00,2382831,21201950,30151501.0,Techado prearmado,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200417-7,ocds-dgv273-seacev3-2026-200417-7-2026-05-29T10:32:53.932860-05:00,2383751,21207494,80161801.0,Servicio de arrendamiento o alquiler de fotocopia,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200210-9,ocds-dgv273-seacev3-2026-200210-9-2026-05-29T10:32:53.572786-05:00,2396292,21210417,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200210-5,ocds-dgv273-seacev3-2026-200210-5-2026-05-29T10:32:53.556252-05:00,2396241,21210412,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1197327,ocds-dgv273-seacev3-1197327-2026-05-29T10:32:53.296899-05:00,2396211,21225914,72141001.0,Servicios de construcción de pistas y carreteras nuevas,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1208873,ocds-dgv273-seacev3-1208873-2026-05-29T10:32:44.250315-05:00,2396360,21258088,50121538.0,Pescado estable sin refrigerar,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1206546,ocds-dgv273-seacev3-1206546-2026-05-29T10:32:31.761063-05:00,2396017,21251991,50131702.0,Leche o productos de mantequilla estables sin refrigerar,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1188199,ocds-dgv273-seacev3-1188199-2026-05-29T10:32:31.048452-05:00,2396217,21203185,81101701.0,Servicios de ingeniería eléctrica,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-239043-1,ocds-dgv273-seacev3-2026-239043-1-2026-05-29T10:32:21.065460-05:00,2380584,21203189,78141501.0,Servicios de expedición de carga,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1041-5,ocds-dgv273-seacev3-2026-1041-5-2026-05-29T10:32:08.524065-05:00,2383966,21198060,15101505.0,Diesel,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190550,ocds-dgv273-seacev3-1190550-2026-05-29T10:31:59.474501-05:00,2396412,21209139,72121203.0,Servicios de construcción de silos y de edificaciones para servicio agrícola,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191884,ocds-dgv273-seacev3-1191884-2026-05-29T10:31:59.359240-05:00,2396206,21212242,81101508.0,Ingeniería arquitectónica,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-2543-308,ocds-dgv273-seacev3-2026-2543-308-2026-05-29T10:31:58.687020-05:00,2396410,21212490,72121403.0,Servicios de construcción de hospitales,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1217731,ocds-dgv273-seacev3-1217731-2026-05-29T10:31:52.216779-05:00,2395045,21284224,80161801.0,Servicio de arrendamiento o alquiler de fotocopia,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-10009-5,ocds-dgv273-seacev3-2026-10009-5-2026-05-29T10:31:49.383427-05:00,2396050,21213136,92101501.0,Servicios de vigilancia,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200210-4,ocds-dgv273-seacev3-2026-200210-4-2026-05-29T10:31:48.881854-05:00,2396340,21210408,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-02_seace_v3_csv_es
