Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Contratos:ID del Contrato,Entrega compilada:Contratos:Artículos Contratados:ID,Entrega compilada:Contratos:Artículos Contratados:Clasificaciones adicionales:ID,Entrega compilada:Contratos:Artículos Contratados:Clasificaciones adicionales:Descripción,Entrega compilada:Contratos:Artículos Contratados:Clasificaciones adicionales:Esquema
ocds-dgv273-seacev3-1185372,ocds-dgv273-seacev3-1185372-2026-07-08T12:22:45.937242-05:00,2375967,21196831,83101508,Agua potable para ciudad,UNSPSC
ocds-dgv273-seacev3-2026-1632-1,ocds-dgv273-seacev3-2026-1632-1-2026-06-25T10:28:02.370559-05:00,2376743,21194432,15101506,Gasolina o Petróleo,UNSPSC
ocds-dgv273-seacev3-2026-1632-1,ocds-dgv273-seacev3-2026-1632-1-2026-06-25T10:28:02.370559-05:00,2376740,21194433,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-2026-1879-1,ocds-dgv273-seacev3-2026-1879-1-2026-06-25T10:27:51.561198-05:00,2378054,21199417,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-1185949,ocds-dgv273-seacev3-1185949-2026-06-18T10:26:11.734219-05:00,2380399,21197293,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-1185183,ocds-dgv273-seacev3-1185183-2026-06-18T10:25:49.221621-05:00,2377776,21198537,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-1184927,ocds-dgv273-seacev3-1184927-2026-06-17T10:33:18.076008-05:00,2380468,21195806,72121101,Servicios de construcción de nuevos edificios comerciales y de oficinas,UNSPSC
ocds-dgv273-seacev3-1185518,ocds-dgv273-seacev3-1185518-2026-06-17T10:33:07.092956-05:00,2401040,21196930,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-2026-200262-9,ocds-dgv273-seacev3-2026-200262-9-2026-06-14T10:13:21.118273-05:00,2397544,21197268,92101501,Servicios de vigilancia,UNSPSC
ocds-dgv273-seacev3-2026-1269-1,ocds-dgv273-seacev3-2026-1269-1-2026-06-14T10:12:52.184735-05:00,2377443,21196812,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-1208168,ocds-dgv273-seacev3-1208168-2026-06-13T10:20:14.044560-05:00,2400282,21255801,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1185462,ocds-dgv273-seacev3-1185462-2026-06-11T10:26:17.597779-05:00,2380303,21196882,84101704,Servicios de recaudación de deudas,UNSPSC
ocds-dgv273-seacev3-2026-614-6,ocds-dgv273-seacev3-2026-614-6-2026-06-10T10:32:28.140852-05:00,2386759,21196761,72141001,Servicios de construcción de pistas y carreteras nuevas,UNSPSC
ocds-dgv273-seacev3-1184599,ocds-dgv273-seacev3-1184599-2026-06-07T10:10:11.968251-05:00,2379006,21195041,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1185910,ocds-dgv273-seacev3-1185910-2026-06-06T10:21:37.616488-05:00,2398671,21197274,81101510,Ingeniería de carreteras,UNSPSC
ocds-dgv273-seacev3-2026-1003026320-1,ocds-dgv273-seacev3-2026-1003026320-1-2026-06-06T10:21:04.022572-05:00,2377572,21197262,78141501,Servicios de expedición de carga,UNSPSC
ocds-dgv273-seacev3-1197981,ocds-dgv273-seacev3-1197981-2026-06-05T10:30:49.319817-05:00,2398386,21227331,72121101,Servicios de construcción de nuevos edificios comerciales y de oficinas,UNSPSC
ocds-dgv273-seacev3-1185807,ocds-dgv273-seacev3-1185807-2026-06-05T10:30:48.672731-05:00,2398451,21199350,25101610,Camiones cisternas,UNSPSC
ocds-dgv273-seacev3-1191891,ocds-dgv273-seacev3-1191891-2026-06-05T10:30:26.901157-05:00,2398434,21212456,72121203,Servicios de construcción de silos y de edificaciones para servicio agrícola,UNSPSC
ocds-dgv273-seacev3-1185578,ocds-dgv273-seacev3-1185578-2026-06-05T10:29:40.584008-05:00,2398443,21196958,91111602,Servicios de mantenimiento de patios y piscinas,UNSPSC
ocds-dgv273-seacev3-2026-10406-2,ocds-dgv273-seacev3-2026-10406-2-2026-06-05T10:29:40.519523-05:00,2398390,21196840,72141701,Servicio de arrendamiento o alquiler de maquinaria de construcción,UNSPSC
ocds-dgv273-seacev3-2026-424-2,ocds-dgv273-seacev3-2026-424-2-2026-06-04T10:35:28.537686-05:00,2397796,21196934,72141128,Servicio de remodelación  y/o construcción de plazas públicas,UNSPSC
ocds-dgv273-seacev3-1184523,ocds-dgv273-seacev3-1184523-2026-06-03T10:34:13.421814-05:00,2397602,21194578,72121406,Servicios de construcción de escuelas,UNSPSC
ocds-dgv273-seacev3-1185401,ocds-dgv273-seacev3-1185401-2026-05-31T10:14:57.382184-05:00,2396877,21196852,72141001,Servicios de construcción de pistas y carreteras nuevas,UNSPSC
ocds-dgv273-seacev3-1219975,ocds-dgv273-seacev3-1219975-2026-05-31T10:14:24.509485-05:00,2397219,21291527,72151605,"Servicios de cableado para sistemas de voz, datos y video",UNSPSC
ocds-dgv273-seacev3-1185047,ocds-dgv273-seacev3-1185047-2026-05-31T10:14:19.344480-05:00,2378269,21196182,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-1185031,ocds-dgv273-seacev3-1185031-2026-05-30T10:22:59.854962-05:00,2377896,21196135,72121203,Servicios de construcción de silos y de edificaciones para servicio agrícola,UNSPSC
ocds-dgv273-seacev3-2026-200340-4,ocds-dgv273-seacev3-2026-200340-4-2026-05-30T10:22:37.865941-05:00,2396655,21196707,92101501,Servicios de vigilancia,UNSPSC
ocds-dgv273-seacev3-1190343,ocds-dgv273-seacev3-1190343-2026-05-29T10:32:09.823789-05:00,2396120,21208650,84121703,Análisis de inversiones,UNSPSC
ocds-dgv273-seacev3-1185721,ocds-dgv273-seacev3-1185721-2026-05-27T10:39:32.231894-05:00,2395091,21199246,72152605,Servicios de montaje y reparación de techos,UNSPSC
ocds-dgv273-seacev3-1201771,ocds-dgv273-seacev3-1201771-2026-05-24T10:08:27.480719-05:00,2394977,21238658,81112501,Servicio de licencias para software de computadoras,UNSPSC
ocds-dgv273-seacev3-2026-1952-104,ocds-dgv273-seacev3-2026-1952-104-2026-05-23T10:25:02.847883-05:00,2377935,21200785,81111819,Servicios de aseguramiento de calidad,UNSPSC
ocds-dgv273-seacev3-1184763,ocds-dgv273-seacev3-1184763-2026-05-23T10:24:50.541559-05:00,2379047,21195514,78111804,Servicios de taxi,UNSPSC
ocds-dgv273-seacev3-2026-614-4,ocds-dgv273-seacev3-2026-614-4-2026-05-23T10:24:18.116322-05:00,2385932,21196960,72141001,Servicios de construcción de pistas y carreteras nuevas,UNSPSC
ocds-dgv273-seacev3-2026-1952-88,ocds-dgv273-seacev3-2026-1952-88-2026-05-22T10:33:28.151845-05:00,2377945,21200738,81111819,Servicios de aseguramiento de calidad,UNSPSC
ocds-dgv273-seacev3-2026-1952-106,ocds-dgv273-seacev3-2026-1952-106-2026-05-22T10:33:18.257037-05:00,2377923,21200748,81111819,Servicios de aseguramiento de calidad,UNSPSC
ocds-dgv273-seacev3-2026-1952-58,ocds-dgv273-seacev3-2026-1952-58-2026-05-22T10:32:55.468850-05:00,2382173,21200706,81111511,Servicio de gestión de programación de aplicaciones o sistemas,UNSPSC
ocds-dgv273-seacev3-2026-1952-63,ocds-dgv273-seacev3-2026-1952-63-2026-05-22T10:32:54.476720-05:00,2379905,21200762,81111602,Programación de Java,UNSPSC
ocds-dgv273-seacev3-2026-1952-63,ocds-dgv273-seacev3-2026-1952-63-2026-05-22T10:32:54.476720-05:00,2380894,21200761,81111602,Programación de Java,UNSPSC
ocds-dgv273-seacev3-1185180,ocds-dgv273-seacev3-1185180-2026-05-22T10:32:42.951392-05:00,2378218,21198480,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-2026-1952-66,ocds-dgv273-seacev3-2026-1952-66-2026-05-22T10:32:35.041789-05:00,2378429,21198317,80101507,Servicios de consultoría de informática,UNSPSC
ocds-dgv273-seacev3-2026-10406-4,ocds-dgv273-seacev3-2026-10406-4-2026-05-21T10:31:50.503908-05:00,2393885,21199049,72141701,Servicio de arrendamiento o alquiler de maquinaria de construcción,UNSPSC
ocds-dgv273-seacev3-2026-200430-6,ocds-dgv273-seacev3-2026-200430-6-2026-05-21T10:31:50.178557-05:00,2393858,21203097,83121703,Servicios relacionados con Internet,UNSPSC
ocds-dgv273-seacev3-2026-10437-1,ocds-dgv273-seacev3-2026-10437-1-2026-05-21T10:31:16.877598-05:00,2378914,21196624,78141501,Servicios de expedición de carga,UNSPSC
ocds-dgv273-seacev3-2026-1212-1,ocds-dgv273-seacev3-2026-1212-1-2026-05-21T10:31:16.861685-05:00,2393590,21199013,81101515,Ingeniería de infraestructura de plantas o instalaciones,UNSPSC
ocds-dgv273-seacev3-1185314,ocds-dgv273-seacev3-1185314-2026-05-20T10:31:14.329537-05:00,2393377,21196769,80101604,Administración o planificación de proyectos,UNSPSC
ocds-dgv273-seacev3-1209019,ocds-dgv273-seacev3-1209019-2026-05-20T10:30:44.207637-05:00,2393367,21258272,50161509,Azúcares naturales o productos edulcorantes,UNSPSC
ocds-dgv273-seacev3-1184984,ocds-dgv273-seacev3-1184984-2026-05-20T10:30:31.313077-05:00,2382249,21196094,72121406,Servicios de construcción de escuelas,UNSPSC
ocds-dgv273-seacev3-1185438,ocds-dgv273-seacev3-1185438-2026-05-16T10:22:15.225846-05:00,2392429,21198933,72121102,Servicios de construcción de edificios comerciales y de oficinas prefabricadas,UNSPSC
ocds-dgv273-seacev3-2026-2430-9,ocds-dgv273-seacev3-2026-2430-9-2026-05-16T10:21:54.612321-05:00,2392883,21195685,12352303,Óxidos inorgánicos,UNSPSC
ocds-dgv273-seacev3-2026-10438-1,ocds-dgv273-seacev3-2026-10438-1-2026-05-16T10:21:54.335160-05:00,2375381,21194833,78141501,Servicios de expedición de carga,UNSPSC
ocds-dgv273-seacev3-1186003,ocds-dgv273-seacev3-1186003-2026-05-16T10:21:42.734350-05:00,2380026,21197374,78111808,Alquiler de vehículos,UNSPSC
ocds-dgv273-seacev3-1184399,ocds-dgv273-seacev3-1184399-2026-05-16T10:21:21.094279-05:00,2392913,21194330,92101501,Servicios de vigilancia,UNSPSC
ocds-dgv273-seacev3-2026-399-15,ocds-dgv273-seacev3-2026-399-15-2026-05-16T10:21:20.915003-05:00,2392615,21199093,72153102,Servicios de construcción de campos deportivos interiores,UNSPSC
ocds-dgv273-seacev3-1185785,ocds-dgv273-seacev3-1185785-2026-05-15T10:34:14.770560-05:00,2392556,21199327,80101604,Administración o planificación de proyectos,UNSPSC
ocds-dgv273-seacev3-2026-10406-5,ocds-dgv273-seacev3-2026-10406-5-2026-05-15T10:34:05.780955-05:00,2392326,21197000,78111808,Alquiler de vehículos,UNSPSC
ocds-dgv273-seacev3-2026-215-3,ocds-dgv273-seacev3-2026-215-3-2026-05-15T10:33:43.000647-05:00,2392385,21196793,72141207,Servicios de construcción de puertos,UNSPSC
ocds-dgv273-seacev3-1187329,ocds-dgv273-seacev3-1187329-2026-05-15T10:33:20.139448-05:00,2392200,21200949,72152605,Servicios de montaje y reparación de techos,UNSPSC
ocds-dgv273-seacev3-1184359,ocds-dgv273-seacev3-1184359-2026-05-15T10:33:09.355578-05:00,2392558,21193698,81101515,Ingeniería de infraestructura de plantas o instalaciones,UNSPSC
ocds-dgv273-seacev3-1185265,ocds-dgv273-seacev3-1185265-2026-05-15T10:32:58.143933-05:00,2376771,21198603,72154503,Servicio de alquiler de grúa,UNSPSC
ocds-dgv273-seacev3-1185474,ocds-dgv273-seacev3-1185474-2026-05-13T10:34:54.175169-05:00,2391539,21198994,81112501,Servicio de licencias para software de computadoras,UNSPSC
ocds-dgv273-seacev3-2026-680-2,ocds-dgv273-seacev3-2026-680-2-2026-05-13T10:34:43.538162-05:00,2391616,21198655,81141807,Servicio de inspección de instalaciones sanitarias o alcantarillado,UNSPSC
ocds-dgv273-seacev3-1200154,ocds-dgv273-seacev3-1200154-2026-05-10T21:37:30.638806-05:00,2391473,21233821,72141001,Servicios de construcción de pistas y carreteras nuevas,UNSPSC
ocds-dgv273-seacev3-1185554,ocds-dgv273-seacev3-1185554-2026-05-10T21:37:30.576784-05:00,2388726,21199075,72121203,Servicios de construcción de silos y de edificaciones para servicio agrícola,UNSPSC
ocds-dgv273-seacev3-2026-10406-1,ocds-dgv273-seacev3-2026-10406-1-2026-05-10T21:36:48.312383-05:00,2391459,21198893,78101805,Servicio de alquiler de camión pipa y tráiler,UNSPSC
ocds-dgv273-seacev3-1185350,ocds-dgv273-seacev3-1185350-2026-05-08T10:37:40.308846-05:00,2390681,21196814,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-1202545,ocds-dgv273-seacev3-1202545-2026-05-08T10:37:32.166698-05:00,2390667,21240516,72151502,Servicios de instalación de sistemas de energía eléctrica,UNSPSC
ocds-dgv273-seacev3-2026-1632-5,ocds-dgv273-seacev3-2026-1632-5-2026-05-08T10:36:45.254142-05:00,2390810,21199004,81101509,Ingeniería de aeropuertos,UNSPSC
ocds-dgv273-seacev3-1197127,ocds-dgv273-seacev3-1197127-2026-05-07T10:36:18.471673-05:00,2390282,21225339,91111603,Servicios de cocina o preparación de comidas,UNSPSC
ocds-dgv273-seacev3-1185148,ocds-dgv273-seacev3-1185148-2026-05-07T10:36:03.386254-05:00,2384155,21196558,81111504,Servicios de programación de aplicaciones,UNSPSC
ocds-dgv273-seacev3-2026-740-1,ocds-dgv273-seacev3-2026-740-1-2026-05-07T10:35:40.200746-05:00,2390395,21199168,72121101,Servicios de construcción de nuevos edificios comerciales y de oficinas,UNSPSC
ocds-dgv273-seacev3-2026-551-2,ocds-dgv273-seacev3-2026-551-2-2026-05-06T10:33:22.153747-05:00,2378686,21195624,72121102,Servicios de construcción de edificios comerciales y de oficinas prefabricadas,UNSPSC
ocds-dgv273-seacev3-1185210,ocds-dgv273-seacev3-1185210-2026-05-06T10:33:22.094408-05:00,2378618,21198557,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-1185891,ocds-dgv273-seacev3-1185891-2026-05-06T10:33:12.718486-05:00,2390146,21199437,72152502,Servicios de instalación de losetas de asfalto,UNSPSC
ocds-dgv273-seacev3-2026-20006-2,ocds-dgv273-seacev3-2026-20006-2-2026-05-06T10:33:12.611539-05:00,2390074,21199083,78131701,Servicios de almacenamiento a nivel de la tierra,UNSPSC
ocds-dgv273-seacev3-2026-403-1,ocds-dgv273-seacev3-2026-403-1-2026-05-06T10:33:01.058514-05:00,2390017,21199496,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-2026-755-2,ocds-dgv273-seacev3-2026-755-2-2026-05-01T10:33:45.528380-05:00,2389658,21198981,50131702,Leche o productos de mantequilla estables sin refrigerar,UNSPSC
ocds-dgv273-seacev3-1185503,ocds-dgv273-seacev3-1185503-2026-04-30T10:19:44.881123-05:00,2389217,21196908,72141106,Servicios de construcción de caminos de grava o tierra,UNSPSC
ocds-dgv273-seacev3-1193066,ocds-dgv273-seacev3-1193066-2026-04-30T10:19:03.282187-05:00,2383596,21215417,72153102,Servicios de construcción de campos deportivos interiores,UNSPSC
ocds-dgv273-seacev3-2026-1288-1,ocds-dgv273-seacev3-2026-1288-1-2026-04-29T10:18:22.583653-05:00,2388916,21199326,50131702,Leche o productos de mantequilla estables sin refrigerar,UNSPSC
ocds-dgv273-seacev3-1185111,ocds-dgv273-seacev3-1185111-2026-04-26T10:13:30.290621-05:00,2388824,21196537,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1199480,ocds-dgv273-seacev3-1199480-2026-04-26T10:13:04.923365-05:00,2388793,21231529,72141120,Servicios de construcción de líneas de alcantarillado,UNSPSC
ocds-dgv273-seacev3-1185455,ocds-dgv273-seacev3-1185455-2026-04-26T10:13:00.804089-05:00,2388121,21196904,45121516,Videocámaras o cámaras de video digitales,UNSPSC
ocds-dgv273-seacev3-1187892,ocds-dgv273-seacev3-1187892-2026-04-25T10:20:25.154064-05:00,2388607,21202212,72152605,Servicios de montaje y reparación de techos,UNSPSC
ocds-dgv273-seacev3-1191105,ocds-dgv273-seacev3-1191105-2026-04-24T10:18:56.486458-05:00,2388201,21210595,72141701,Servicio de arrendamiento o alquiler de maquinaria de construcción,UNSPSC
ocds-dgv273-seacev3-2026-642-1,ocds-dgv273-seacev3-2026-642-1-2026-04-23T10:35:58.746516-05:00,2387742,21195745,50221101,Granos de cereal,UNSPSC
ocds-dgv273-seacev3-1187208,ocds-dgv273-seacev3-1187208-2026-04-22T10:35:40.812473-05:00,2386133,21198343,81101508,Ingeniería arquitectónica,UNSPSC
ocds-dgv273-seacev3-1207362,ocds-dgv273-seacev3-1207362-2026-04-22T10:35:36.423767-05:00,2387589,21253909,80101604,Administración o planificación de proyectos,UNSPSC
ocds-dgv273-seacev3-1207379,ocds-dgv273-seacev3-1207379-2026-04-22T10:35:23.945270-05:00,2387592,21253923,80101604,Administración o planificación de proyectos,UNSPSC
ocds-dgv273-seacev3-1207404,ocds-dgv273-seacev3-1207404-2026-04-22T10:35:22.874969-05:00,2387596,21253938,80101606,Evaluación y monitoreo de proyectos,UNSPSC
ocds-dgv273-seacev3-2026-1320-6,ocds-dgv273-seacev3-2026-1320-6-2026-04-22T10:35:08.616934-05:00,2387673,21199023,72151607,Ingeniería de superficie para equipos de comunicación,UNSPSC
ocds-dgv273-seacev3-1205165,ocds-dgv273-seacev3-1205165-2026-04-19T10:08:37.358993-05:00,2387305,21248346,80161504,Servicios de oficina,UNSPSC
ocds-dgv273-seacev3-1204709,ocds-dgv273-seacev3-1204709-2026-04-19T10:08:37.270148-05:00,2387173,21247341,86101807,Desarrollo de fuerza de trabajo del sector administrativo,UNSPSC
ocds-dgv273-seacev3-1204734,ocds-dgv273-seacev3-1204734-2026-04-19T10:08:21.512984-05:00,2387217,21247460,86101807,Desarrollo de fuerza de trabajo del sector administrativo,UNSPSC
ocds-dgv273-seacev3-1185787,ocds-dgv273-seacev3-1185787-2026-04-19T10:08:16.564434-05:00,2387331,21197205,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1204643,ocds-dgv273-seacev3-1204643-2026-04-19T10:08:01.373313-05:00,2387154,21247216,81101512,Servicios de sistemas de información geográfica GIS,UNSPSC
ocds-dgv273-seacev3-1206947,ocds-dgv273-seacev3-1206947-2026-04-19T10:07:58.642269-05:00,2387328,21252859,80101606,Evaluación y monitoreo de proyectos,UNSPSC
ocds-dgv273-seacev3-1185917,ocds-dgv273-seacev3-1185917-2026-04-18T10:19:51.906418-05:00,2386785,21199462,81101508,Ingeniería arquitectónica,UNSPSC
ocds-dgv273-seacev3-1185750,ocds-dgv273-seacev3-1185750-2026-04-18T10:19:51.375840-05:00,2386995,21197167,50192701,Comidas combinadas frescas,UNSPSC
ocds-dgv273-seacev3-1185750,ocds-dgv273-seacev3-1185750-2026-04-18T10:19:51.375840-05:00,2386990,21197166,50192701,Comidas combinadas frescas,UNSPSC
ocds-dgv273-seacev3-2026-1003003812-7,ocds-dgv273-seacev3-2026-1003003812-7-2026-04-18T10:19:29.283981-05:00,2386796,21197275,78111808,Alquiler de vehículos,UNSPSC
ocds-dgv273-seacev3-1185353,ocds-dgv273-seacev3-1185353-2026-04-17T10:28:58.055091-05:00,2386653,21198866,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-2026-697-1,ocds-dgv273-seacev3-2026-697-1-2026-04-17T10:28:36.803520-05:00,2386612,21199300,50131702,Leche o productos de mantequilla estables sin refrigerar,UNSPSC
ocds-dgv273-seacev3-2026-697-1,ocds-dgv273-seacev3-2026-697-1-2026-04-17T10:28:36.803520-05:00,2386612,21199301,50221101,Granos de cereal,UNSPSC
ocds-dgv273-seacev3-1185582,ocds-dgv273-seacev3-1185582-2026-04-17T10:28:35.991012-05:00,2386479,21196959,80131502,Alquiler de instalaciones comerciales o industriales,UNSPSC
ocds-dgv273-seacev3-1185156,ocds-dgv273-seacev3-1185156-2026-04-17T10:28:25.301208-05:00,2386476,21196569,50131702,Leche o productos de mantequilla estables sin refrigerar,UNSPSC
ocds-dgv273-seacev3-1185624,ocds-dgv273-seacev3-1185624-2026-04-17T10:28:02.798694-05:00,2386547,21199145,25101507,Camiones ligeros o vehículos de utilidad deportiva,UNSPSC
ocds-dgv273-seacev3-1185283,ocds-dgv273-seacev3-1185283-2026-04-16T10:36:55.659504-05:00,2376760,21198600,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-2026-1518-2,ocds-dgv273-seacev3-2026-1518-2-2026-04-16T10:36:54.477545-05:00,2382085,21196099,72121403,Servicios de construcción de hospitales,UNSPSC
ocds-dgv273-seacev3-2026-1389-2,ocds-dgv273-seacev3-2026-1389-2-2026-04-16T10:36:43.230811-05:00,2385978,21197373,78111804,Servicios de taxi,UNSPSC
ocds-dgv273-seacev3-1184655,ocds-dgv273-seacev3-1184655-2026-04-16T10:36:18.147937-05:00,2386033,21195311,92101501,Servicios de vigilancia,UNSPSC
ocds-dgv273-seacev3-1185827,ocds-dgv273-seacev3-1185827-2026-04-16T10:35:48.308719-05:00,2381048,21197231,55121802,Tarjetas o carnets de identificación o productos similares,UNSPSC
ocds-dgv273-seacev3-1185286,ocds-dgv273-seacev3-1185286-2026-04-16T10:35:35.956389-05:00,2386279,21196710,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1185906,ocds-dgv273-seacev3-1185906-2026-04-12T10:05:08.379908-05:00,2385717,21199451,80131502,Alquiler de instalaciones comerciales o industriales,UNSPSC
ocds-dgv273-seacev3-2026-702-8,ocds-dgv273-seacev3-2026-702-8-2026-04-12T10:05:08.345686-05:00,2385744,21195583,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-1184590,ocds-dgv273-seacev3-1184590-2026-04-12T10:04:59.774928-05:00,2385888,21194968,50192109,"Papas fritas en hojuelas y al hilo, mix de bocaditos o galletas saladas",UNSPSC
ocds-dgv273-seacev3-1184460,ocds-dgv273-seacev3-1184460-2026-04-12T10:04:51.749515-05:00,2385695,21194356,76111501,Servicios de limpieza de edificios,UNSPSC
ocds-dgv273-seacev3-2026-1176-2,ocds-dgv273-seacev3-2026-1176-2-2026-04-12T10:04:41.662259-05:00,2385151,21197168,72153102,Servicios de construcción de campos deportivos interiores,UNSPSC
ocds-dgv273-seacev3-1185029,ocds-dgv273-seacev3-1185029-2026-04-12T10:04:31.160518-05:00,2377162,21196128,80131502,Alquiler de instalaciones comerciales o industriales,UNSPSC
ocds-dgv273-seacev3-1193344,ocds-dgv273-seacev3-1193344-2026-04-11T10:15:07.517842-05:00,2385652,21216196,81111508,Servicios de implementación de aplicaciones,UNSPSC
ocds-dgv273-seacev3-2026-10154-1,ocds-dgv273-seacev3-2026-10154-1-2026-04-11T10:14:42.449720-05:00,2384808,21197195,91111603,Servicios de cocina o preparación de comidas,UNSPSC
ocds-dgv273-seacev3-2026-10154-1,ocds-dgv273-seacev3-2026-10154-1-2026-04-11T10:14:42.449720-05:00,2383592,21197196,91111603,Servicios de cocina o preparación de comidas,UNSPSC
ocds-dgv273-seacev3-1193976,ocds-dgv273-seacev3-1193976-2026-04-11T10:14:36.914095-05:00,2385673,21217894,93131704,Servicios de prevención o control de enfermedades,UNSPSC
ocds-dgv273-seacev3-2026-10517-1,ocds-dgv273-seacev3-2026-10517-1-2026-04-11T10:14:31.024845-05:00,2382059,21197350,92101501,Servicios de vigilancia,UNSPSC
ocds-dgv273-seacev3-1185939,ocds-dgv273-seacev3-1185939-2026-04-11T10:14:30.702579-05:00,2385622,21197279,80101603,Evaluación económica o financiera de proyectos,UNSPSC
ocds-dgv273-seacev3-1190167,ocds-dgv273-seacev3-1190167-2026-04-11T10:14:23.912039-05:00,2380388,21208406,81111509,Servicios de desarrollo de aplicaciones cliente de Internet o intranet,UNSPSC
ocds-dgv273-seacev3-2026-2601-7,ocds-dgv273-seacev3-2026-2601-7-2026-04-11T10:14:20.215983-05:00,2385462,21195665,42131608,Uniformes para el personal médico,UNSPSC
ocds-dgv273-seacev3-2026-2601-7,ocds-dgv273-seacev3-2026-2601-7-2026-04-11T10:14:20.215983-05:00,2385462,21195664,42131608,Uniformes para el personal médico,UNSPSC
ocds-dgv273-seacev3-2026-1545-2,ocds-dgv273-seacev3-2026-1545-2-2026-04-11T10:14:19.853989-05:00,2385582,21195817,81101515,Ingeniería de infraestructura de plantas o instalaciones,UNSPSC
ocds-dgv273-seacev3-1203579,ocds-dgv273-seacev3-1203579-2026-04-11T10:14:10.399388-05:00,2385483,21244750,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-2026-200176-1,ocds-dgv273-seacev3-2026-200176-1-2026-04-11T10:14:08.968953-05:00,2377422,21196911,78141501,Servicios de expedición de carga,UNSPSC
ocds-dgv273-seacev3-1184992,ocds-dgv273-seacev3-1184992-2026-04-11T10:13:56.540002-05:00,2385632,21195968,72121403,Servicios de construcción de hospitales,UNSPSC
ocds-dgv273-seacev3-2026-200078-1,ocds-dgv273-seacev3-2026-200078-1-2026-04-10T10:15:17.053666-05:00,2385075,21194202,76111501,Servicios de limpieza de edificios,UNSPSC
ocds-dgv273-seacev3-1185488,ocds-dgv273-seacev3-1185488-2026-04-10T10:15:17.013614-05:00,2385219,21196916,72141121,Servicios de construcción de tuberías principales de agua,UNSPSC
ocds-dgv273-seacev3-2026-10457-28,ocds-dgv273-seacev3-2026-10457-28-2026-04-10T10:14:41.793995-05:00,2378182,21199376,50221108,Grano de arroz,UNSPSC
ocds-dgv273-seacev3-2026-680-1,ocds-dgv273-seacev3-2026-680-1-2026-04-10T10:14:41.776354-05:00,2385234,21196498,72141121,Servicios de construcción de tuberías principales de agua,UNSPSC
ocds-dgv273-seacev3-2026-200078-2,ocds-dgv273-seacev3-2026-200078-2-2026-04-10T10:14:40.790147-05:00,2385047,21194352,92101501,Servicios de vigilancia,UNSPSC
ocds-dgv273-seacev3-1185741,ocds-dgv273-seacev3-1185741-2026-04-09T10:17:44.234463-05:00,2384893,21197155,11111701,Arena silícea,UNSPSC
ocds-dgv273-seacev3-1185946,ocds-dgv273-seacev3-1185946-2026-04-08T10:12:43.525316-05:00,2384615,21199493,72121406,Servicios de construcción de escuelas,UNSPSC
ocds-dgv273-seacev3-2026-1926-19,ocds-dgv273-seacev3-2026-1926-19-2026-04-08T10:12:22.679406-05:00,2384779,21197283,81112501,Servicio de licencias para software de computadoras,UNSPSC
ocds-dgv273-seacev3-2026-1297-4,ocds-dgv273-seacev3-2026-1297-4-2026-04-08T10:12:11.623723-05:00,2380028,21197219,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-1185453,ocds-dgv273-seacev3-1185453-2026-04-08T10:12:11.555512-05:00,2384774,21198988,72141121,Servicios de construcción de tuberías principales de agua,UNSPSC
ocds-dgv273-seacev3-2026-1926-20,ocds-dgv273-seacev3-2026-1926-20-2026-04-08T10:12:00.281395-05:00,2384761,21197193,81161501,Servicio de administración de aplicaciones de software,UNSPSC
ocds-dgv273-seacev3-1202862,ocds-dgv273-seacev3-1202862-2026-04-08T10:11:54.904702-05:00,2384799,21240913,80101505,Desarrollo de objetivos o políticas corporativas,UNSPSC
ocds-dgv273-seacev3-2026-119-1,ocds-dgv273-seacev3-2026-119-1-2026-04-03T10:07:22.141250-05:00,2384559,21198556,50131702,Leche o productos de mantequilla estables sin refrigerar,UNSPSC
