Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Contratos:ID del Contrato,Entrega compilada:Contratos:Artículos Contratados:ID,compiledRelease/contracts/0/items/0/position,Entrega compilada:Contratos:Artículos Contratados:Descripción,compiledRelease/contracts/0/items/0/statusDetails,compiledRelease/contracts/0/items/0/status,Entrega compilada:Contratos:Artículos Contratados:Clasificación:ID,Entrega compilada:Contratos:Artículos Contratados:Clasificación:Descripción,Entrega compilada:Contratos:Artículos Contratados:Clasificación:Esquema,Entrega compilada:Contratos:Artículos Contratados:Cantidad,compiledRelease/contracts/0/items/0/totalValue/amount,compiledRelease/contracts/0/items/0/totalValue/currency,compiledRelease/contracts/0/items/0/totalValue/currencyName,Entrega compilada:Contratos:Artículos Contratados:Unidad:ID,Entrega compilada:Contratos:Artículos Contratados:Unidad:Nombre,Entrega compilada:Contratos:Artículos Contratados:Unidad:Esquema
ocds-dgv273-seacev3-1185374,ocds-dgv273-seacev3-1185374-2026-03-15T10:14:47.489601-05:00,2380512,21196836,1,LECHE EVAPORADA ENTERA X 410 G,Contratado,active,5013170200307453,LECHE EVAPORADA ENTERA X 400 g  APROX.,CUBSO,28572.1,117717.05,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185374,ocds-dgv273-seacev3-1185374-2026-03-15T10:14:47.489601-05:00,2380517,21196837,2,"HOJUELAS PRECOCIDAS DE AVENA, QUINUA, CAÑIHUA CON HARINA DE MAÍZ BLANCO Y MACA ENRIQUECIDAS Y/O FORTIFICADAS CON VITAMINAS Y MINERALES (46.00 g)",Contratado,active,5019210900393074,"HOJUELAS PRECOCIDA DE QUINUA, MIJO, KIWICHA HARINA DE TARWI  FORTIFICADAS CON VITAMINAS Y MINERALES.",CUBSO,10362.88,84975.62,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1184715,ocds-dgv273-seacev3-1184715-2026-03-15T10:14:46.885907-05:00,2380668,21195475,1,SERVICIO DE CONSULTORÍA DE OBRA PARA LA SUPERVISIÓN DE LA OBRA: ¿MEJORAMIENTO DEL SERVICIO DE PROVISIÓN DE AGUA PARA RIEGO EN EL CANAL ARHUAR - MONTERREY DE CENTRO POBLADO ACAS DISTRITO DE ACAS DE LA PROVINCIA DE OCROS DEL DEPARTAMENTO DE ANCASH¿ CON,Contratado,active,8110151500336401,SUPERVISION DE OBRA DE CONSTRUCCION DE CANALES DE CONDUCCION DE AGUAS,CUBSO,1.0,318520.1,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185521,ocds-dgv273-seacev3-1185521-2026-03-15T10:14:46.652280-05:00,2380854,21199038,1,"ADQUISICIÓN DE ALIMENTOS PARA EL PROGRAMA DE COMPLEMENTACIÓN ALIMENTARIA MODALIDAD COMEDORES POPULARES Y OLLAS COMUNES, POR 10.5 MESES EN LA PROVINCIA DE CAJATAMBO, REGION LIMA",Contratado,active,,,,1.0,392238.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1512-5,ocds-dgv273-seacev3-2026-1512-5-2026-03-15T10:14:36.394268-05:00,2380490,21197270,1,"SUPERVISION DE OBRA MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE PRACTICA DEPORTIVA Y/O  RECREATIVA EN LA LOCALIDAD DE HUATAPI DISTRITO DE CAPELO, PROVINVIA DE REQUENA DEPARTAMENTO DE LORETO",Contratado,active,8110150800357780,SUPERVISION DE OBRA DE CONSTRUCCION DE INFRAESTRUCTURA DEPORTIVA,CUBSO,1.0,66439.99,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185558,ocds-dgv273-seacev3-1185558-2026-03-15T10:14:36.265840-05:00,2380661,21196949,1,"CONTRATACIÓN DE EJECUCIÓN DE LA OBRA: ""CONSTRUCCIÓN DE ARCO EN C; EN EL (LA) AVENIDA AREQUIPA DISTRITO DE SAN JERÓNIMO DE TUNAN, PROVINCIA DE HUANCAYO, DEPARTAMENTO JUNÍN"", CON CUI N°2703515",Contratado,active,7214110700233036,CONSTRUCCION DE PUENTE PEATONAL,CUBSO,1.0,258500.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185262,ocds-dgv273-seacev3-1185262-2026-03-15T10:14:36.175887-05:00,2380513,21198598,1,DIESEL B5 S-50,Contratado,active,1510150500233280,DIESEL B5 S-50,CUBSO,4920.0,62484.0,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1195-1,ocds-dgv273-seacev3-2026-1195-1-2026-03-15T10:14:25.285278-05:00,2380864,21199450,2,ADQUISICION DE GASOLINA REGULAR,Contratado,active,1510150600390514,GASOLINA REGULAR,CUBSO,12000.0,169200.0,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1195-1,ocds-dgv273-seacev3-2026-1195-1-2026-03-15T10:14:25.285278-05:00,2380864,21199449,1,ADQUISICION DE DIESEL B5 S-50,Contratado,active,1510150500233280,DIESEL B5 S-50,CUBSO,35000.0,505750.0,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185166,ocds-dgv273-seacev3-1185166-2026-03-15T10:14:25.235157-05:00,2380746,21198530,1,Renovación de la suscripción al Wall Street Journal Digital.,Contratado,active,8211190300388365,SERVICIO DE AGENCIA DE NOTICIAS INTERNACIONAL,CUBSO,1.0,7381.5,USD,Dólar Norteamericano,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185152,ocds-dgv273-seacev3-1185152-2026-03-15T10:14:25.220719-05:00,2380814,21196564,1,ADQUISICIÓN DE INSUMOS DEL PROGRAMA DE VASO DE LECHE (PVL) PERIODO 2026 DE LA MUNICIPALIDAD PROVINCIAL DE CAJATAMBO,Contratado,active,,,,1.0,66132.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-270-29,ocds-dgv273-seacev3-2026-270-29-2026-03-15T10:14:24.472272-05:00,2381179,21198872,1,"MANTENIMIENTO DEL AUDITORIO DEL PALACIO MUNICIPAL, DISTRITO DE CHIMBOTE, PROVINCIA DEL SANTA- ANCASH",Contratado,active,7212110300225174,SERVICIO DE ACONDICIONAMIENTO DE AUDITORIO,CUBSO,1.0,165000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1520-2,ocds-dgv273-seacev3-2026-1520-2-2026-03-15T10:14:13.777088-05:00,2380847,21199062,1,"REFORMULACION DE EXPEDIENTE TECNICO: MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA EN LA CALLE MANUEL E, ROJAS, CUADRA 4 Y 5, REQUENA, CUADRAS 1 Y 2 Y Y PASAJE BARSESATH, CUADRAS 2 Y 3,  DE LA CIUDAD DE CONTAMANA, DISTRITO DE CONTAMANA  - PROVINCIA DE UCAYALI - DEPARTAMENTO DE LORETO - CUI Nro. 2643340",Contratado,active,8110151000086208,ELABORACION DE EXPEDIENTE TECNICO DE OBRA PARA PAVIMENTACION DE CALLES Y SIMILARES,CUBSO,1.0,224400.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-524-1,ocds-dgv273-seacev3-2026-524-1-2026-03-15T10:14:12.964207-05:00,2380763,21196936,1,ADQUISICION DE CEMENTO PORLAND TIPO I (42.5 Kg) para el proyecto ¿CREACION DEL SERVICIO DE PRACTICA DEPORTIVA Y/O RECREATIVA EN LA LOSA MULTIUSO DE CENTRO POBLADO VERACRUZ DISTRITO DE TOTOS DE LA PROVINCIA DE CANGALLO DEL DEPARTAMENTO DE AYACUCHO¿ CON CUI Nº 2686222,Contratado,active,3011160100012953,CEMENTO PORTLAND PUZOLANICO TIPO IP X 42.50 kg,CUBSO,4795.0,158235.0,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1520-1,ocds-dgv273-seacev3-2026-1520-1-2026-03-15T10:14:12.794406-05:00,2380869,21199037,1,"REFORMULACION DE EXPEDIENTE TECNICO: MEJORAMIENTO DE LOS SERVICIOS DE EDUCACION INICIAL DE LA I.E. Nro. 6236-b, DEL CENTRO POBLADO NUEVO SUCRE, DEL DISTRITO DE CONTAMANA  - PROVINCIA DE UCAYALI - DEPARTAMENTO DE LORETO - CUI Nro. 2471167",Contratado,active,8110150800304974,ELABORACION DE EXPEDIENTE TECNICO DE OBRA PARA CONSTRUCCION DE CENTROS EDUCATIVOS,CUBSO,1.0,170500.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185215,ocds-dgv273-seacev3-1185215-2026-03-12T10:14:53.222536-05:00,2380301,21196657,1,CARCASA DE RES SIN PIEL SIN MENUDENCIAS REFRIGERADA CALIDAD EXTRA,Contratado,active,5011151300389320,CARCASA DE RES SIN PIEL SIN MENUDENCIAS REFRIGERADA CALIDAD EXTRA,CUBSO,14400.0,273600.0,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-995-3,ocds-dgv273-seacev3-2026-995-3-2026-03-12T10:14:51.728306-05:00,2380386,21197384,1,ADQUISICION DE ALIMENTOS PARA COMPLEMENTACION ALIMENTARIA,Contratado,active,,,,2.0,176215.8,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185281,ocds-dgv273-seacev3-1185281-2026-03-12T10:14:51.211412-05:00,2380395,21198599,1,CEMENTO PORTLAND PUZOLANICO TIPO IP X 42.50 kg,Contratado,active,3011160100012953,CEMENTO PORTLAND PUZOLANICO TIPO IP X 42.50 kg,CUBSO,382500.0,265750.0,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-825-1,ocds-dgv273-seacev3-2026-825-1-2026-03-12T10:14:51.108648-05:00,2380391,21198429,1,ADQUISICION DE ALIMENTOS PARA EL PROGRAMA SOCIAL DEL VASO DE LECHE (PVL) DE LA MUNICIPALIDAD DISTRITAL DE CCAPI PROVINCIA DE PARURO DEPARTAMENTO CUSCO PERIODO 2026,Contratado,active,,,,2.0,121040.64,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1184582,ocds-dgv273-seacev3-1184582-2026-03-12T10:14:51.079327-05:00,2380365,21195270,1,HOJUELA DE AVENA CON KIWICHA,Contratado,active,5019210900392951,"HOJUELA DE AVENA, QUINUA, KIWICHA Y HARINA DE SOYA PRECOCIDA ENRIQUECIDA CON VITAMINAS Y MINERALES",CUBSO,14364.28,100550.0,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1952-67,ocds-dgv273-seacev3-2026-1952-67-2026-03-12T10:14:44.365208-05:00,2379675,21202896,2,ANALISTA UI 02 PARA LOS PROYECTOS VINCULADOS AL DESARROLLO DE LA NUEVA PLATAFORMA PARA LA CONTRATACIÓN PÚBLICA - GESTIÓN DEL APRENDIZAJE Y CERTIFICACIÓN,Contratado,active,8111151100336951,SERVICIO DE ANALISIS Y DISEÑO DE SISTEMA INFORMATICO,CUBSO,1.0,24000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1952-67,ocds-dgv273-seacev3-2026-1952-67-2026-03-12T10:14:44.365208-05:00,2380218,21202897,1,ANALISTA UI 01 PARA LOS PROYECTOS VINCULADOS AL DESARROLLO DE LA NUEVA PLATAFORMA PARA LA CONTRATACIÓN PÚBLICA - GESTIÓN DEL APRENDIZAJE Y CERTIFICACIÓN,Contratado,active,8111151100336951,SERVICIO DE ANALISIS Y DISEÑO DE SISTEMA INFORMATICO,CUBSO,1.0,24000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-995-1,ocds-dgv273-seacev3-2026-995-1-2026-03-12T10:14:30.969049-05:00,2380367,21195800,1,SUMINISTRO DE COMBUSTIBLE (DIESEL B5-S50) PARA LAS UNIDADES VEHICULARES Y MAQUINARIA PESADA DE LA MUNICIPALIDAD PROVINCIAL DE MARAÑON.,Contratado,active,1510150500233280,DIESEL B5 S-50,CUBSO,6000.0,106800.0,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185446,ocds-dgv273-seacev3-1185446-2026-03-12T10:14:10.180012-05:00,2380243,21198978,2,INSUMOS PARA EL PVL,Contratado,active,,,,28429.0,164062.2,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-995-2,ocds-dgv273-seacev3-2026-995-2-2026-03-12T10:14:10.164715-05:00,2380397,21198880,1,CONTRATACIÓN DE SERVICIO DE CONSULTORÍA EN GENERAL PARA ELABORAR LA ACTUALIZACIÓN DEL INVENTARIO VIAL PARA LA PLANIFICACIÓN ESTRATÉGICA (IVPE) DE LA RED VIAL DE LA PROVINCIA DE MARAÑÓN.,Contratado,active,8110152400334067,SERVICIO DE INVENTARIO VIAL GEOREFERENCIADO,CUBSO,1.0,99600.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-995-4,ocds-dgv273-seacev3-2026-995-4-2026-03-12T10:13:58.893525-05:00,2380382,21197328,1,ADQUISICION DE ALIMENTOS PARA EL PROGRAMA DE COMPLEMETACION ALIMENTARIA 2026,Contratado,active,,,,4.0,115000.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1896-2,ocds-dgv273-seacev3-2026-1896-2-2026-03-11T10:13:25.045058-05:00,2380108,21198953,1,"CONTRATACIÓN DEL ¿SERVICIO DE IMPRESIÓN Y EMPASTADO DE MÓDULOS AUTOINSTRUCTIVOS DE NÚMEROS Y LETRAS PARA EL CEPREUNU PROCESO 2026 - III, 2027-I y 2027-II, PARA EL DESARROLLO Y FUNCIONAMIENTO DEL CENTRO PRE UNIVERSITARIO DE LA UNIVERSIDAD NACIONAL DE",Contratado,active,8212150400362193,SERVICIO DE IMPRESIONES EN PAPEL,CUBSO,1.0,158980.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185973,ocds-dgv273-seacev3-1185973-2026-03-11T10:13:24.429551-05:00,2378813,21197329,1,SERVICIO DE ARRENDAMIENTO DE INMUEBLE PARA EL FUNCIONAMIENTO DE LAS OFICINAS ADMINISTRATIVAS DE LA GERENCIA DE DESARROLLO ECONÓMICO DE LA MUNICIPALIDAD METROPOLITANA DE LIMA,Contratado,active,8013150200094959,SERVICIO DE ALQUILER DE INMUEBLE,CUBSO,1.0,567623.1,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-41-66,ocds-dgv273-seacev3-2026-41-66-2026-03-11T10:13:23.015091-05:00,2379963,21199512,1,"ADQUISICIÓN DE ACCESORIOS, PARA LA EJECUCION DE LA IOARR: ADQUISICIÓN DE SISTEMA DE MANDO Y CONTROL Y AFORADOR, EN EL(LA) PARA INFRAESTRUCTURA PARA 19 SISTEMAS DE RIEGO, EN 4 DISTRITOS DE LA REGIÓN JUNÍN DISTRITO DE CHANCHAMAYO, PROVINCIA CHANCHAMAYO",Contratado,active,,,,7245.0,480011.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-200424-1,ocds-dgv273-seacev3-2026-200424-1-2026-03-11T10:13:22.864202-05:00,2380190,21196939,1,ADQUISICION DE DIESEL B5 S-50,Contratado,active,1510150500233280,DIESEL B5 S-50,CUBSO,13570.0,179938.2,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185170,ocds-dgv273-seacev3-1185170-2026-03-11T10:13:22.586853-05:00,2379979,21196605,2,CARNES Y GRANOS,Contratado,active,,,,1.0,224000.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-168715-3,ocds-dgv273-seacev3-2026-168715-3-2026-03-11T10:13:13.430023-05:00,2379981,21198476,1,SERVICIO DE UN MEDICO ESPECIALISTA EN PSIQUIATRÍA,Contratado,active,9314180800389351,SERVICIO DE CONTROL Y SEGUIMIENTO MEDICO OCUPACIONAL,CUBSO,1.0,120000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1584-7,ocds-dgv273-seacev3-2026-1584-7-2026-03-11T10:13:02.171992-05:00,2380106,21199434,1,"MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE URBANO Y MEJORAMIENTO DEL SERVICIO DE ALCANTARILLADO EN EL A.H. JOSE OLAYA, DISTRITO DE PIURA DE LA PROVINCIA DE PIURA DEL DEPARTAMENTO DE PIURA",Contratado,active,7215310200338640,CONSTRUCCION DE COMPLEJO DEPORTIVO,CUBSO,1.0,2294381.52,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-447-1,ocds-dgv273-seacev3-2026-447-1-2026-03-11T10:12:51.109896-05:00,2379985,21199510,1,Adquisición de Enriquecido lácteo instantáneo bolsa por 1250 GR para el Programa del Vaso de Leche de la Municipalidad Provincial de Castilla.,Contratado,active,5022110100002778,HOJUELA DE CEREAL Y/O LEGUMINOSAS ENRIQUECIDO,CUBSO,7500.0,60000.0,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185648,ocds-dgv273-seacev3-1185648-2026-03-11T10:12:43.181814-05:00,2380169,21199156,1,ADQUISICIÓN DE REPUESTOS PARA LOS REGISTRADORES DE FALLA QUALITROL DE LAS SUBESTACIONES DOLORESPATA Y CACHIMAYO,Contratado,active,,,,7.0,41675.1,USD,Dólar Norteamericano,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-149-1,ocds-dgv273-seacev3-2026-149-1-2026-03-11T10:12:40.456658-05:00,2377529,21195421,2,HOJUELA DE AVENA CON KIWICHA,Contratado,active,5022110100002739,HOJUELA DE AVENA CON KIWICHA,CUBSO,9349.6,74796.8,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-149-1,ocds-dgv273-seacev3-2026-149-1-2026-03-11T10:12:40.456658-05:00,2379923,21195420,1,LECHE EVAPORADA ENTERA X 400 g APROX.,Contratado,active,5013170200307453,LECHE EVAPORADA ENTERA X 400 g  APROX.,CUBSO,28768.0,116510.4,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185824,ocds-dgv273-seacev3-1185824-2026-03-11T10:12:31.446923-05:00,2379919,21197228,1,CEMENTO PORTLAND TIPO HE,Contratado,active,3011160100337726,CEMENTO PORTLAND TIPO HE,CUBSO,5500.0,199705.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-214449-1,ocds-dgv273-seacev3-2026-214449-1-2026-03-11T10:12:31.358479-05:00,2379917,21195479,1,SERVICIO DE TRASLADO DE VALORES DE LA RECAUDACION DEL SERVICIO DE ADMINISTRACION TRIBUTARIA DE JOSE,Contratado,active,8412180600232491,SERVICIO DE TRANSPORTE DE VALORES,CUBSO,1.0,52556.35,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185214,ocds-dgv273-seacev3-1185214-2026-03-11T10:12:31.286975-05:00,2380142,21196755,1,"POR LA ADQUISICION DE LECHE EVAPORADA, HARINA DE KIWICHA Y HARINA DE PLATANO FORTIFICADO CON MINERALES Y VITAMINAS",Contratado,active,,,,3.0,85558.8,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185447,ocds-dgv273-seacev3-1185447-2026-03-08T09:59:29.073751-05:00,2379764,21196896,1,CONTRATACION PARA LA EJECUCION DE LA OBRA DENOMINADA: CREACION DE LA LOSA DEPORTIVA DE LA LOCALIDAD LA BALSA DEL DISTRITO DE CHOROS - PROVINCIA DE CUTERVO - DEPARTAMENTO DE CAJAMARCA CON CUI N° 2482215,Contratado,active,7215310200233127,CONSTRUCCION DE LOSA DEPORTIVA,CUBSO,101697.62,101697.62,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1827-3,ocds-dgv273-seacev3-2026-1827-3-2026-03-08T09:59:29.053152-05:00,2379754,21195807,1,LECHE EN TARRO X 410 GR,Contratado,active,5013170200307453,LECHE EVAPORADA ENTERA X 400 g  APROX.,CUBSO,20860.0,91784.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1827-3,ocds-dgv273-seacev3-2026-1827-3-2026-03-08T09:59:29.053152-05:00,2379754,21195808,2,MEZCLA INSTANTANEA HOJUELAS,Contratado,active,5019210900392951,"HOJUELA DE AVENA, QUINUA, KIWICHA Y HARINA DE SOYA PRECOCIDA ENRIQUECIDA CON VITAMINAS Y MINERALES",CUBSO,31436.33,235772.5,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1615-2,ocds-dgv273-seacev3-2026-1615-2-2026-03-08T09:59:21.729494-05:00,2379842,21199382,2,"ADQUISICIÓN HOJUELA PRECOCIDA DE AVENA, HOJUELA DE QUINUA, TRIGO, CAÑIGUA, MACA, ALMIDON FORTIFICADAS CON VITAMINAS Y MINERALES PARA EL AÑO 2026",Contratado,active,5019210900393074,"HOJUELAS PRECOCIDA DE QUINUA, MIJO, KIWICHA HARINA DE TARWI  FORTIFICADAS CON VITAMINAS Y MINERALES.",CUBSO,12791.0,102967.55,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1615-2,ocds-dgv273-seacev3-2026-1615-2-2026-03-08T09:59:21.729494-05:00,2379832,21199378,1,ADQUISICIÓN DE LECHE EVAPORADA ENTERA PARA EL AÑO 2026,Contratado,active,5013170200307453,LECHE EVAPORADA ENTERA X 400 g  APROX.,CUBSO,34110.0,136440.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-691-2,ocds-dgv273-seacev3-2026-691-2-2026-03-08T09:59:12.460614-05:00,2379771,21199107,2,"HOJUELAS PRECOCIDAS DE AVENA, MACA, TRIGO Y KIWICHA CON HARINA DE SOYA INTEGRAL FORTIFICADA",Contratado,active,5019210900393074,"HOJUELAS PRECOCIDA DE QUINUA, MIJO, KIWICHA HARINA DE TARWI  FORTIFICADAS CON VITAMINAS Y MINERALES.",CUBSO,15131.2,134600.0,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-691-2,ocds-dgv273-seacev3-2026-691-2-2026-03-08T09:59:12.460614-05:00,2379765,21199108,1,LECHE EVAPORADA ENTERA X 410 GRAMOS,Contratado,active,5013170200307453,LECHE EVAPORADA ENTERA X 400 g  APROX.,CUBSO,34280.01,134377.64,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1187362,ocds-dgv273-seacev3-1187362-2026-03-08T09:59:03.641680-05:00,2379776,21200965,1,"CONTRATACION PARA LA EJECUCION DE LA OBRA: IOARR ¿RENOVACION DE COBERTURA; EN EL(LA) LOSA DEPORTIVA EN EL CENTRO POBLADO BUENOS AIRES, DISTRITO DE HUANCASPATA, PROVINCIA PATAZ, DEPARTAMENTO LA LIBERTAD¿, CON CUI N° 2703856",Contratado,active,7215260500367813,CONSTRUCCION DE COBERTURA CON PLANCHA METALICA PARA CAMPO DEPORTIVO,CUBSO,1.0,722735.99,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185902,ocds-dgv273-seacev3-1185902-2026-03-08T09:59:03.560939-05:00,2378061,21197267,1,"Adquisición de bien inmueble (terreno) En El (La) Sistema De Agua Potable, Para Construcción De Reservorio, Del Barrio Nueva Esperanza, Distrito De Huaylillas, Provincia Pataz, Departamento La Libertad¿ - Cui: 2708902",Contratado,active,9510190100086740,TERRENO RURAL,CUBSO,1.0,180009.6,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-399-4,ocds-dgv273-seacev3-2026-399-4-2026-03-08T09:59:03.373291-05:00,2379791,21196910,1,"Adquisición DE ACERO CORRUGADO fy=4200 kg/cm2 GRADO 60 (1/4, 3/8, 1/2 y 5/8) para la obra: CONSTRUCCION DE COBERTURA Y GRADERIA EN (LA) I.E. 40670 EL EDEN FE Y ALEGRIA 51 DEL DISTRITO DE CERRO COLORADO, PROVINCIA DE AREQUIPA, DEPARTAMENTO DE AREQUIPA. CUI 2685403",Contratado,active,3010240300130018,BARRA PARA CONSTRUCCION DE 1 in GRADO 60,CUBSO,1.0,75941.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185437,ocds-dgv273-seacev3-1185437-2026-03-07T10:05:20.018551-05:00,2379548,21198950,2,"ADQUISICION DE LECHE EVAPORADA ENTERA DE 410 GRAMOS\nPARA ATENDER A LOS BENEFICIARIOS DEL PROGRAMA VASO\nDE LECHE DE LA MUNICIPALIDAD DISTRITAL DE SANTA ROSA,\nCORRESPONDIENTE AL AÑO 2026.",Contratado,active,5013170200307453,LECHE EVAPORADA ENTERA X 400 g  APROX.,CUBSO,52860.0,232584.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1184438,ocds-dgv273-seacev3-1184438-2026-03-07T10:05:19.929846-05:00,2379602,21194183,2,LECHE EVAPORADA ENTERA X 400 GR APROXIMADO,Contratado,active,5013170200307453,LECHE EVAPORADA ENTERA X 400 g  APROX.,CUBSO,39360.0,149568.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-737-4,ocds-dgv273-seacev3-2026-737-4-2026-03-07T10:05:13.570783-05:00,2379646,21199336,1,¿ADQUISICIÓN DE COMBUSTIBLE PARA LA OPERATIVIDAD DE LAS DIFERENTES ÁREAS DE LA MUNICIPALIDAD DISTRITAL DE GREGORIO PITA PARA LOS MESES DE FEBRERO A DICIEMBRE DEL PRESENTE AÑO 2026¿,Contratado,active,,,,2.0,106550.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185546,ocds-dgv273-seacev3-1185546-2026-03-07T10:04:54.639439-05:00,2379493,21196938,2,"SERVICIO DE PERFILADO, NIVELACIÓN Y RETIRO DE MATERIAL DE ARRASTRE EN VÍAS COLINDANTES A CAUSES Y QUEBRADAS A TODO COSTO, CORRESPONDIENTE AL PLAN DE TRABAJO N°2 ¿CONTROL DE ZONAS CRÍTICAS Y FAJAS MARGINALES EN CAUCES DE RÍOS Y QUEBRADAS ANTE EL PERIO",Contratado,active,7210290500086252,SERVICIO DE NIVELACION DE TERRENO Y ELIMINACION DE DESMONTE,CUBSO,1.0,232554.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
