Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Adjudicaciones:ID de Adjudicación,Entrega compilada:Adjudicaciones:Artículos Adjudicados:ID,compiledRelease/awards/0/items/0/position,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Descripción,compiledRelease/awards/0/items/0/statusDetails,compiledRelease/awards/0/items/0/status,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Clasificación:ID,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Clasificación:Descripción,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Clasificación:Esquema,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Cantidad,compiledRelease/awards/0/items/0/totalValue/amount,compiledRelease/awards/0/items/0/totalValue/currency,compiledRelease/awards/0/items/0/totalValue/currencyName,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Unidad:ID,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Unidad:Nombre,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Unidad:Esquema
ocds-dgv273-seacev3-2026-215-3,ocds-dgv273-seacev3-2026-215-3-2026-05-15T10:33:43.000647-05:00,1185335-1764087,21196793,1,"CONTRATACIÓN PARA LA EJECUCIÓN DE LA OBRA:\nMEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA EN EL TRANSITO VEHICULAR Y PEATONAL DE LA ENTRADA, CALLE PRINCIPAL A LA LOCALIDAD DE TARAPACA DISTRITO DE HUACACHI DE LA PROVINCIA DE HUARI DEL DEPARTAMENTO DE A",CONTRATADO,active,7214120700367018,CONSTRUCCION DE ESTACION PARA EMBARQUE DE PASAJEROS DE TRANSPORTE URBANO,CUBSO,1.0,892577.43,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1187329,ocds-dgv273-seacev3-1187329-2026-05-15T10:33:20.139448-05:00,1187329-20601446015,21200949,1,SERVICIO DE SUMINISTRO E INSTALACION DE ESTRUCTUR METALICA DE LOSA DEPORTIVA A TODO COSTO,CONTRATADO,active,7215260500230624,SERVICIO DE INSTALACION DE COBERTURA CON PLANCHA DE POLIPROPILENO REFORZADO,CUBSO,1.0,294000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1184359,ocds-dgv273-seacev3-1184359-2026-05-15T10:33:09.355578-05:00,1184359-1761702,21193698,1,CONTRATACIÓN DEL SERVICIO DE CONSULTORÍA PARA LA ELABORACIÓN DEL EXPEDIENTE TÉCNICO DEL PROYECTO DENOMINADO: ¿RECUPERACIÓN DEL ÁREA DEGRADADA POR RESIDUOS SÓLIDOS EN EL SECTOR LA PUSHURA ¿ DISTRITO DE JAÉN ¿ PROVINCIA DE JAÉN ¿ DEPARTAMENTO DE CAJAMA,CONTRATADO,active,8110151500349735,ELABORACION DE EXPEDIENTE TECNICO DE OBRA PARA CONSTRUCCION DE TRATAMIENTO DE RESIDUOS SOLIDOS,CUBSO,1.0,150000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185265,ocds-dgv273-seacev3-1185265-2026-05-15T10:32:58.143933-05:00,1185265-20444481651,21198603,1,"SERVICIO DE ALQUILER DE GRUAS CON PLATAFORMA ELEVADORA Y PLATAFORMA TELESCÓPICA PARA LA GERENCIA DE MANTENIMIENTO VIAL, PUENTES Y OBRAS SOCIALES",CONTRATADO,active,7215450300232891,SERVICIO DE ALQUILER DE GRUA,CUBSO,1.0,119940.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-2426-54,ocds-dgv273-seacev3-2026-2426-54-2026-05-13T10:35:04.993511-05:00,1185197-20606346213,21198558,1,CONTRATACIÓN DEL SERVICIO DE LIMPIEZA PARA EL TERMINAL PORTUARIO Y TERMINAL DE PASAJEROS DE IQUITOS,CONSENTIDO,active,7210290500086273,SERVICIO DE LIMPIEZA DE TERRENOS,CUBSO,1.0,222841.94,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185474,ocds-dgv273-seacev3-1185474-2026-05-13T10:34:54.175169-05:00,1185474-20602561284,21198994,5,SUSCRIPCION DE DE LICENCIA ANUAL DE S10,CONTRATADO,active,8111250100367528,SERVICIO DE RENOVACION DE LICENCIA DE SOFTWARE DE GESTION DE PROYECTOS,CUBSO,12.0,62616.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-680-2,ocds-dgv273-seacev3-2026-680-2-2026-05-13T10:34:43.538162-05:00,1185299-1768098,21198655,1,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE E INSTALACION DE DESAGUE EN LAS LOCALIDADES DE SANTA RITA, SAN LUIS DE PUÑA Y PUÑA, SANTO DOMINGO Y EL NARANJO, DISTRITO DE TACABAMBA - CHOTA - CAJAMARCA",CONTRATADO,active,8114180700356697,SUPERVISION DE OBRA DE CONSTRUCCION DEL SISTEMA DE AGUA POTABLE Y LETRINAS SANITARIAS,CUBSO,1.0,912151.25,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1200154,ocds-dgv273-seacev3-1200154-2026-05-10T21:37:30.638806-05:00,1200154-1776909,21233821,1,EJECUCION DE OBRA: MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA DE LAS URB. LOMAS DE LA MOLINA VIEJA ETAPAS I Y II EN EL SECTOR 7 DEL DISTRITO DE LA MOLINA - PROVINCIA DE LIMA- CUI N 2466243.,CONTRATADO,active,7214100100233103,CONSTRUCCION DE CALLES CON PAVIMENTO,CUBSO,1.0,13368956.14,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185554,ocds-dgv273-seacev3-1185554-2026-05-10T21:37:30.576784-05:00,1185554-1764764,21199075,1,EJECUCION DE LA OBRA: CREACION DEL SISTEMA DE RIEGO TECNIFICADO POR ASPERCION EN LOS SECTORES DE PAUSHA Y CHAMPARA DEL CENTRO POBLADO DE CHACUABAMBA DEL DISTRITO DE POMABAMBA PROVINCIA DE POMABAMBA DEPARTAMENTO DE ANCASH CON CUI N° 2566928,CONTRATADO,active,7212120300233017,CONSTRUCCION DE SISTEMA DE RIEGO TECNIFICADO,CUBSO,1.0,644841.14,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-10406-1,ocds-dgv273-seacev3-2026-10406-1-2026-05-10T21:36:48.312383-05:00,1185394-10444557520,21198893,1,"CONTRATACIÓN DEL SERVICIO DE ALQUILER DE VOLQUETES DE 15 M3 (MAQUINA SERVIDA A TODO COSTO) PARA EL PROYECTO MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD DE LA RUTA YACA- OCOBAMBA-TACCACCA-RUNAHUAÑUSCCA, DE LOS DISTRITOS DE CIRCA Y CHUQUIBAMBILLA DE LAS PROVINCIAS DE ABANCAY Y GRAU DEL DEPARTAMENTO DE APURIMAC",CONTRATADO,active,7810180500232933,SERVICIO DE ALQUILER DE CAMION VOLQUETE,CUBSO,1.0,650000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185350,ocds-dgv273-seacev3-1185350-2026-05-08T10:37:40.308846-05:00,1185350-10469030780,21196814,1,CEMENTO PORTLAND TIPO I X 42.50 kg,CONSENTIDO,active,3011160100012771,CEMENTO PORTLAND TIPO I X 42.50 kg,CUBSO,5475.0,166987.5,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185350,ocds-dgv273-seacev3-1185350-2026-05-08T10:37:40.308846-05:00,1185350-20613351010,21196814,1,CEMENTO PORTLAND TIPO I X 42.50 kg,CONTRATADO,active,3011160100012771,CEMENTO PORTLAND TIPO I X 42.50 kg,CUBSO,5475.0,169000.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1202545,ocds-dgv273-seacev3-1202545-2026-05-08T10:37:32.166698-05:00,1202545-20611008890,21240516,01,"SERVICIO DE INSTALACION DE SISTEMA ELECTRICO DE MEDIA TENSION A TODO COSTO PARA LA OBRA ""MEJORAMIENTO DEL SERVICIO EDUCATIVO DEL NIVEL PRIMARIA DE LA I.E. 43178 JOSE OLAYA BALANDRA EN EL DISTRITO DE ILO, PROVINCIA DE ILO Y DEPARTAMENTO DE MOQUEGUA""",CONTRATADO,active,7215150200380319,SERVICIO DE INSTALACION DE RED ELECTRICA EN EDIFICACIONES,CUBSO,1.0,278139.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1632-5,ocds-dgv273-seacev3-2026-1632-5-2026-05-08T10:36:45.254142-05:00,1185477-1764618,21199004,1,"SERVICIO DE CONSULTORIA DE OBRA: RENOVACION DE PISTA: EN EL (LA) CALLE MIGUEL GRAU DEL CENTRO POBLADO MONTERON DEL DISTRITO DE MARCAVELICA, PROVINCIA SULLANA, DEPARTAMENTO PIURA - CUI 2668522",CONTRATADO,active,8110150900336400,SUPERVISION DE OBRA DE PAVIMENTACION DE PISTAS DE ATERRIZAJE,CUBSO,1.0,103030.23,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1197127,ocds-dgv273-seacev3-1197127-2026-05-07T10:36:18.471673-05:00,1197127-1772493,21225339,1,Alimentacion comedor universitario Filial Bagua,CONTRATADO,active,9111160300225305,SERVICIO DE PREPARACION DE ALMUERZO,CUBSO,1.0,318648.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185148,ocds-dgv273-seacev3-1185148-2026-05-07T10:36:03.386254-05:00,1185148-20601726174,21196558,1,CONTRATACION DEL SERVICIO DE UNA SOLUCIÓN DE CONTINGENCIA OPERATIVA CON HABILITACIÓN DE UN CENTRO DE DATOS EN NUBE PARA EL MINISTERIO DE EDUCACIÓN,CONTRATADO,active,8111150400337043,SERVICIO DE IMPLEMENTACION DE LA SOLUCION DE INTELIGENCIA DE NEGOCIOS - DATAWAREHOUSE,CUBSO,1.0,29999016.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-740-1,ocds-dgv273-seacev3-2026-740-1-2026-05-07T10:35:40.200746-05:00,1185658-1764758,21199168,1,"EJECUCION DE LA OBRA: ""CONSTRUCCION DE AMBIENTE DE USOS MULTIPLES; EN EL(LA) C.P. SAN ISIDRO DEL DISTRITO DE JOSE SABOGAL, PROVINCIA SAN MARCOS, DEPARTAMENTO CAJAMARCA"" con CUI NRO 2681107",CONTRATADO,active,7212110100233170,CONSTRUCCION DE AMBIENTES PARA OFICINAS,CUBSO,1.0,541896.79,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-551-2,ocds-dgv273-seacev3-2026-551-2-2026-05-06T10:33:22.153747-05:00,1184846-20600475208,21195624,1,"SERVICIO DE INSTALACION DE COBERTURA EN LOSA DEPORTIVA EN IIEE PRIMARIA SAN LUIS para la IOARR CONSTRUCCION DE COBERTURA DE INSTALACIONES DEPORTIVAS, EN CUATRO DISTRITO DE SANTA ROSA, PROVINCIA LA MAR, DEPARTAMENTO AYACUCHO CON CUI N°2637163",CONTRATADO,active,7212110200339377,"SERVICIO DE INSTALACION DE COBERTURA EN LOSA DEPORTIVA EN IIEE PRIMARIA SAN LUIS para la IOARR ¿CONSTRUCCION DE COBERTURA DE INSTALACIONES DEPORTIVAS, EN CUATRO DISTRITO DE SANTA ROSA, PROVINCIA LA MAR, DEPARTAMENTO AYACUCHO CON CUI N°2637163",CUBSO,1.0,146924.29,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185210,ocds-dgv273-seacev3-1185210-2026-05-06T10:33:22.094408-05:00,1185210-20605122397,21198557,1,CEMENTO PORTLAND TIPO HS X 42.50 kg,CONTRATADO,active,3011160100337727,CEMENTO PORTLAND TIPO HS X 42.50 kg,CUBSO,170000.0,127400.0,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185891,ocds-dgv273-seacev3-1185891-2026-05-06T10:33:12.718486-05:00,1185891-20198274705,21199437,1,SERVICIO DE COLOCACIÓN DE MEZCLA ASFALTICA EN FRÍO,CONTRATADO,active,7215250200392047,SERVICIO DE COLOCACION DE MEZCLA ASFALTICA EN CALIENTE,CUBSO,1.0,378398.66,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-20006-2,ocds-dgv273-seacev3-2026-20006-2-2026-05-06T10:33:12.611539-05:00,1185564-20421367605,21199083,1,SERVICIO DE ALMACENAMIENTO DE BIENES PATRIMONIALES DEL FMV S.A.,CONTRATADO,active,7813170100269451,SERVICIO DE ALMACENAMIENTO DE MATERIALES DE CONSTRUCCION,CUBSO,1.0,104448.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-403-1,ocds-dgv273-seacev3-2026-403-1-2026-05-06T10:33:01.058514-05:00,1185952-1766221,21199496,1,"EJECUCION DEL PROYECTO: MEJORAMIENTO DE LA TRANSITABILIDAD VEHICULAR Y PEATONAL DE LA AV. ARGENTINA DEL DISTRITO DE MARIANO MELGAR-PROVINCIA DE AREQUIPA-DEPARTAEMENTO DE AREQUIPA, CON CUI N 2454284",CONTRATADO,active,7214100300342329,MEJORAMIENTO DE PISTAS Y VEREDAS,CUBSO,1.0,2803338.5,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-755-2,ocds-dgv273-seacev3-2026-755-2-2026-05-01T10:33:45.528380-05:00,1185468-20527786461,21198981,1,"CONTRATACION DEL SUMINISTRO DE BIENES - LECHE EVAPORADA ENTERA DE 400 GR. A MAS, PARA EL PROGRAMA SOCIAL DEL VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE SANTIAGO, PERIODO 2026",CONTRATADO,active,5013170200307453,LECHE EVAPORADA ENTERA X 400 g  APROX.,CUBSO,120000.0,468000.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1184665,ocds-dgv273-seacev3-1184665-2026-05-01T10:33:33.911477-05:00,1184665-1766219,21195287,1,"SUPERVISION DE LA OBRA: ¿CREACION Y MEJORAMIENTO DE LOS SISTEMAS DE AGUA POTABLE Y SANEAMIENTO BÁSICO DE LAS LOCALIDADES DE ROSAPAMPA, TUPAC AMARU Y LIMAPAMPA DEL DISTRITO DE QUISQUI - PROVINCIA DE HUANUCO - DEPARTAMENTO DE HUANUCO¿ C.U.I N° 244",ADJUDICADO,pending,8110151500365072,SUPERVISION DE OBRA DE CONSTRUCCION DE SISTEMA DE AGUA POTABLE,CUBSO,1.0,554897.61,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185503,ocds-dgv273-seacev3-1185503-2026-04-30T10:19:44.881123-05:00,1185503-1767373,21196908,1,MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VIAL INTERURBANA EN LA PLAYA SIETE HUECOS DEL DISTRITO DE MARCONA DE LA PROVINCIA DE NASCA DEL DEPARTAMENTO DE ICA¿ CON CUI Nº 2692212,CONTRATADO,active,7214110600360065,CONSTRUCCION DE CAMINO VECINAL,CUBSO,1.0,2842968.88,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1193066,ocds-dgv273-seacev3-1193066-2026-04-30T10:19:03.282187-05:00,1193066-1769673,21215417,1,"Contratacion para la elaboración de expediente tecnico y  ejecución de la obra denominada MEJORAMIENTO DEL SERVICIO DE PRACTICA DEPORTIVA Y/O RECREATIVA EN EL ESTADIO ARTURO DIAZ HUERTAS EN EL PUEBLO JOVEN ALTO DE LA LIBERTAD CERRO COLORADO , AREQUIPA , AREQUIPA , CUI 2667791",CONTRATADO,active,7215310200351760,REMODELACION DE PLATAFORMA DEPORTIVA,CUBSO,1.0,34100000.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1192250,ocds-dgv273-seacev3-1192250-2026-04-29T10:18:48.271915-05:00,1192250-20455679231,21213362,1,"ADQUISICION DE HOJUELAS DE CEREALES DE AVENA, QUINUA, KIWICHA Y CEBADA PRECOCIDA PARA EL PROGRAMA DE VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE YURA",ADJUDICADO,pending,5019210900391578,"HOJUELA DE AVENA, QUINUA Y KIWICHA PRECOCIDA ENRIQUECIDA CON VITAMINAS Y MINERALES",CUBSO,23904.0,174499.2,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1288-1,ocds-dgv273-seacev3-2026-1288-1-2026-04-29T10:18:22.583653-05:00,1185773-20538403378,21199326,1,"ADQUISICION DE 74,347 TARROS DE LECHE EVAPORADA ENTERA DE 410 GRAMOS PARA EL PROGRAMA VASO DE LECHE y APOYO SOCIAL ALIMENTARIO DE LA MUNICIPALIDAD DISTRITAL DE LA VICTORIA ¿ 2026.",CONTRATADO,active,5013170200307453,LECHE EVAPORADA ENTERA X 400 g  APROX.,CUBSO,74347.0,308540.05,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185111,ocds-dgv273-seacev3-1185111-2026-04-26T10:13:30.290621-05:00,1185111-20513751495,21196537,1,EJECUCIÓN DE OBRA: MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA EN AV CONSTRUCTORES DE CENTRO POBLADO LA MOLINA DISTRITO DE LA MOLINA DE LA PROVINCIA DE LIMA DEL DEPARTAMENTO DE LIMA- CUI N 2672284,CONTRATADO,active,7214100300342329,MEJORAMIENTO DE PISTAS Y VEREDAS,CUBSO,1.0,7302849.46,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1199480,ocds-dgv273-seacev3-1199480-2026-04-26T10:13:04.923365-05:00,1199480-1777049,21231529,1,"CONTRATACIÓN DE UNA PERSONA NATURAL Y/O JURÍDICA PARA LA EJECUCIÓN FÍSICA DE OBRA ""CREACIÓN DEL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS EN LA COMUNIDAD DE CABRACCENCHA, DE CENTRO POBLADO PILCOS, DISTRITO DE COLC",CONTRATADO,active,7214112000233152,CONSTRUCCION DE SISTEMA DE ALCANTARILLADO,CUBSO,1.0,397206.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185455,ocds-dgv273-seacev3-1185455-2026-04-26T10:13:00.804089-05:00,1185455-20614768844,21196904,1,CAMARA PTZ DE ALTA DEFINICION,CONTRATADO,active,4512151600331378,CAMARA DE VIDEO DIGITAL DE 1.037 APROX. MEGAPIXELES,CUBSO,50.0,209900.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1187892,ocds-dgv273-seacev3-1187892-2026-04-25T10:20:25.154064-05:00,1187892-1766006,21202212,1,"EJECUCION DE LA OBRA: CONSTRUCCIÓN DE COBERTURA DE INSTALACIONES DEPORTIVAS; EN EL (LA) I.E. 199 DISTRITO DE POMABAMBA, PROVINCIA POMABAMBA, DEPARTAMENTO ÁNCASH, CON CUI N° 2633381",CONTRATADO,active,7215260500360287,CONSTRUCCION DE COBERTURA CON PLANCHA DE POLIPROPILENO REFORZADO PARA CAMPO DEPORTIVO,CUBSO,1.0,306126.73,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185504,ocds-dgv273-seacev3-1185504-2026-04-25T10:19:50.800644-05:00,1185504-20610307818,21199014,1,ADQUISICION DE AZUCAR RUBIA DOMESTICA PARA EL PROGRAMA DEL VASO DE LECHE,ADJUDICADO,pending,5016150900278002,AZUCAR RUBIA DOMESTICA,CUBSO,128000.0,339200.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185993,ocds-dgv273-seacev3-1185993-2026-04-24T10:19:40.354381-05:00,1185993-20453695957,21199539,1,MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA EN AV. JHON F. KENNEDY COMPRENDIDO DESDE LA CA. REMIGIO SILVA HASTA LA AV. EL DORADO Y CA. LAMBAYEQUE COMPRENDIDO DESDE LA AV. EL DORADO HASTA AUGUSTO B. LEGUIA DISTRITO DE JOSE LEONARDO ORTIZ DE LA PROVI,ADJUDICADO,pending,7214100300342329,MEJORAMIENTO DE PISTAS Y VEREDAS,CUBSO,1.0,8905073.36,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1191105,ocds-dgv273-seacev3-1191105-2026-04-24T10:18:56.486458-05:00,1191105-10414050897,21210595,1,"CONTRATACION DEL SERVICIO DE ALQUILER DE CARGADOR SOBRE LLANTAS DE 2.8 M3 A MAS (MAQUINA SERVIDA A TODO COSTO) PARA EL PROYECTO MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD DE LA RUTA  YACA - OCOBAMBA - TACCACCA  - RUNAHUAÑUSCCA , DE LOS DISTRITOS DE",CONTRATADO,active,7214170100392673,SERVICIO DE ALQUILER DE CARGADOR FRONTAL SOBRE RUEDAS DE 3 m3,CUBSO,1.0,175000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185879,ocds-dgv273-seacev3-1185879-2026-04-24T10:18:22.956216-05:00,1185879-20610383425,21197241,1,CONTRATACION DE BIEN PARA ADQUIRIR PERFILES METALICOS PARA TABIQUERIA INTERIOR PARA EL PROYECTO (0160) ¿ MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE SAUD DEL ESTABLECIMIENTO DE SALUD DE BELEMPAMPA ¿ DISTRITO DE SANTIAGO PROVINCIA DE CUSCO.,CONSENTIDO,active,,,,2700.0,90522.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-642-1,ocds-dgv273-seacev3-2026-642-1-2026-04-23T10:35:58.746516-05:00,1184876-20613429914,21195745,1,"ADQUISICION DE INSUMOS: HOJUELAS DE: HOJUELA DE AVENA, HARINA DE KIWICHA, HARINA DE PLATANO, HARINA DE QUINUA AZUCARADA ENRIQUECIDA CON VITAMINAS Y MINERALES (HOJUELAS PRECOCIDAS) PARA EL AÑO 2026",CONTRATADO,active,5022110100314031,HOJUELA DE AVENA CON QUINUA,CUBSO,18072.0,148190.4,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1187208,ocds-dgv273-seacev3-1187208-2026-04-22T10:35:40.812473-05:00,1187208-1765588,21198343,1,"SUPERVISION  DE LA OBRA DEL PROYECTO DE INVERSION: ¿MEJORAMIENTO DE LA CAPACIDAD DE LOS SERVICIOS DE LA GERENCIA SUB REGIONAL UTCUBAMBA, UNIDAD EJECUTORA N 004, DISTRITO DE BAGUA GRANDE, PROVINCIA DE UTCUBAMBA, REGION AMAZONAS¿ - I ETAPA CUI N° 21932",CONTRATADO,active,8110150800336393,SUPERVISION DE OBRA DE CONSTRUCCION DE EDIFICIOS,CUBSO,1.0,305211.31,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1207362,ocds-dgv273-seacev3-1207362-2026-04-22T10:35:36.423767-05:00,1207362-10107403995,21253909,1,ASISTENCIA TÉCNICA ESPECIALIZADA PARA LA EJECUCIÓN DE LAS ACTIVIDADES DE CIERRE DEL COMPONENTE 3,CONTRATADO,active,8010160400225639,CONSULTORIA DE REALIZACION PARA MONITOREO DE PROYECTO,CUBSO,1.0,26400.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1207379,ocds-dgv273-seacev3-1207379-2026-04-22T10:35:23.945270-05:00,1207379-10076264665,21253923,1,CONSULTORIA DE REALIZACION PARA MONITOREO DE PROYECTO,CONTRATADO,active,8010160400225639,CONSULTORIA DE REALIZACION PARA MONITOREO DE PROYECTO,CUBSO,1.0,26400.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1207404,ocds-dgv273-seacev3-1207404-2026-04-22T10:35:22.874969-05:00,1207404-10238254171,21253938,1,CONSULTORÍA INDIVIDUAL PARA LA INTEGRACIÓN Y REDACCIÓN DE UN DOCUMENTO TÉCNICO ACADÉMICO DE DIVULGACIÓN: SÍNTESIS DE LOS ESTUDIOS FINALES (EVALUACIÓN FINAL Y ESTUDIO CAUSA EFECTO) DEL PROYECTO ¿MEJORAMIENTO DEL ACCESO A LOS SERVICIOS DE REGISTROS CIV,CONTRATADO,active,8010160600225898,CONSULTORIA DE EVALUACION PARA PROYECTO DE INVERSION PUBLICA,CUBSO,1.0,30000.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185620,ocds-dgv273-seacev3-1185620-2026-04-22T10:35:19.990095-05:00,1185620-10452435468,21199133,1,"ADQUISICIÓN DE ALIMENTOS DEL PROGRAMA DE COMPLEMENTACIÓN ALIMENTARIA - PCA EN LA MODALIDAD COMEDORES Y OLLAS COMUNES EN EL ÁMBITO DE LA PROVINCIA DE BONGARA, PARA EL PERIODO 2026.",ADJUDICADO,pending,,,,8.0,198500.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185527,ocds-dgv273-seacev3-1185527-2026-04-22T10:35:19.721911-05:00,1185527-1768121,21196937,1,"CONTRATACION DE LA EJECUCION DEL SALDO DE OBRA: MEJORAMIENTO DE LA VÍA VECINAL R-21 (EMP. TA-573 CINTO ¿ CAOÑA) PROG. 6+186.49 AL 10+923.49 ANEXO CAOÑA, DISTRITO DE ILABAYA, PROVINCIA JORGE BASADRE, DEPARTAMENTO DE TACNA",CONSENTIDO,active,7214110600360065,CONSTRUCCION DE CAMINO VECINAL,CUBSO,1.0,9579244.54,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1185434,ocds-dgv273-seacev3-1185434-2026-04-22T10:35:19.061454-05:00,1185434-20609109069,21198946,1,ADQUISICION DE AGREGADOS,CONTRATADO,active,,,,761.0,55000.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1320-6,ocds-dgv273-seacev3-2026-1320-6-2026-04-22T10:35:08.616934-05:00,1185510-20467305931,21199023,1,SERVICIO DE TELECOMUNICACIONES DE RADIO A TRAVÉS DE UN SISTEMA DE COMUNICACIONES TETRA CON GPS CON FINES DE SEGURIDAD CIUDADANA Y ATENCIÓN A SITUACIONES DE EMERGENCIA PARA LA SUBGERENCIA DE SERENAZGO.,CONTRATADO,active,7215160700395340,SERVICIO DE INSTALACION DE EQUIPOS PARA SISTEMA DE COMUNICACION Y DIFUSION PARA ALERTA DE EMERGENCIA,CUBSO,1.0,179124.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
